"time","SH","EH","IH","RH","AV","SV","EV","IV","Inc","IncCS","R0","Vls","EIC"
165.75,270000,0,0,0,43741.4305856793,13328.2001259174,0,0,0,0,0.0233015406661873,12.9170336384255,7.74969264960349
165.8125,270000,0,0,0,44200.7445937128,13471.2711077244,0,0,0,0,0.0235304788478805,12.9226862450643,7.75344303582062
165.875,270000,0,0,0,44663.2109062463,13615.5902893197,0,0,0,0,0.0237599714918526,12.9285057662527,7.75712419914101
165.9375,270000,0,0,0,45129.2083955461,13761.1106126688,0,0,0,0,0.023989323536057,12.9344207583155,7.7613433217897
166,270000,0,0,0,45598.6213148845,13907.649634626,0,0,0,0,0.0242194143693524,12.9404387124457,7.76530682075268
166.0625,270000,0,0,0,46071.7018887328,14055.4512994522,0,0,0,0,0.0244504384531598,12.9466029168916,7.76918879976382
166.125,270000,0,0,0,46548.2984702486,14204.5161864532,0,0,0,0,0.024681137722825,12.9528430033298,7.77359953234667
166.1875,270000,0,0,0,47028.1122628987,14354.8484714406,0,0,0,0,0.0249124566194924,12.9591547841361,7.77790226685301
166.25,270000,0,0,0,47511.5487695954,14506.4530555597,0,0,0,0,0.025143624309912,12.9655343259164,7.78271124101314
166.3125,270000,0,0,0,47998.5856420396,14659.2855565575,0,0,0,0,0.0253757987382449,12.971977934104,7.78738871087289
166.375,270000,0,0,0,48489.0847112378,14813.1503036189,0,0,0,0,0.0256078855907001,12.9784821384913,7.79255271213896
166.4375,270000,0,0,0,48983.1714267295,14968.236426515,0,0,0,0,0.0258389723612114,12.9843024570364,7.79740384242531
166.5,270000,0,0,0,49480.468065301,15124.2855855163,0,0,0,0,0.0260598127359681,12.986638661772,7.80212153996317
166.5625,270000,0,0,0,49981.444700193,15281.6231165302,0,0,0,0,0.0262813922747594,12.9892339002324,7.80732634504073
166.625,270000,0,0,0,50486.0002322852,15440.2670998726,0,0,0,0,0.0265047904149942,12.9922100097527,7.81237691864273
166.6875,270000,0,0,0,50993.8911820568,15600.176496363,0,0,0,0,0.0267295734832581,12.9956325997813,7.81789746297662
166.75,270000,0,0,0,51505.8752573875,15761.1563556384,0,0,0,0,0.0269566950728353,12.9996000452708,7.82308353448114
166.8125,270000,0,0,0,52021.4637828672,15923.4787497623,0,0,0,0,0.0271862499473971,13.0040934631357,7.82811714257157
166.875,270000,0,0,0,52540.3496235948,16087.1562256925,0,0,0,0,0.0274178309024222,13.0091707034271,7.83362479827812
166.9375,270000,0,0,0,53063.0161493258,16252.2073709292,0,0,0,0,0.0276525174400843,13.0149361886113,7.83896114356155
167,270000,0,0,0,53589.3824078497,16418.6457942369,0,0,0,0,0.0278898278071153,13.021426065903,7.84475626154605
167.0625,270000,0,0,0,54119.1343437352,16586.4271415609,0,0,0,0,0.0281306322545043,13.0286747919471,7.850363293209
167.125,270000,0,0,0,54652.8840006064,16755.3394197237,0,0,0,0,0.0283744029634683,13.0367152732407,7.85641578266628
167.1875,270000,0,0,0,55189.9711960602,16925.6761466446,0,0,0,0,0.0286222585330882,13.0455789986257,7.86210157037259
167.25,270000,0,0,0,55730.9226654341,17097.4507489308,0,0,0,0,0.028874318772957,13.0552961643798,7.86760654009924
167.3125,270000,0,0,0,56275.6346992101,17270.6789942231,0,0,0,0,0.0291292918132042,13.065909039576,7.87356625468076
167.375,270000,0,0,0,56823.809302479,17445.3210923404,0,0,0,0,0.0293891964570607,13.0775086716834,7.87932920307829
167.4375,270000,0,0,0,57376.1168532065,17621.1549733667,0,0,0,0,0.0296528668957455,13.0901179558181,7.88553438807268
167.5,270000,0,0,0,57931.8269915845,17798.4893051149,0,0,0,0,0.0299220498889249,13.1037592186916,7.89136361996239
167.5625,270000,0,0,0,58491.5215914514,17977.3357919858,0,0,0,0,0.0301963673920632,13.1184274174949,7.8970046432559
167.625,270000,0,0,0,59055.4070451287,18157.6959185288,0,0,0,0,0.0304755235778072,13.1340024464341,7.90309843067402
167.6875,270000,0,0,0,59623.4048914752,18339.5759292711,0,0,0,0,0.0307608904662535,13.1504222319579,7.90882301422454
167.75,270000,0,0,0,60196.2879692488,18523.0405386182,0,0,0,0,0.0310527997802033,13.1675631762134,7.91436638543146
167.8125,270000,0,0,0,60773.5726254265,18708.3437471701,0,0,0,0,0.0313501272514218,13.1853220178743,7.92037159639353
167.875,270000,0,0,0,61355.867085415,18895.246174187,0,0,0,0,0.0316555450587924,13.2036530683738,7.92601297006349
167.9375,270000,0,0,0,61943.2868574217,19084.0716613426,0,0,0,0,0.0319688155332285,13.2224474950711,7.93131255022562
168,270000,0,0,0,62536.239574002,19274.8313299583,0,0,0,0,0.0322907728351427,13.2416160877659,7.93629104509905
168.0625,270000,0,0,0,63135.0182858059,19467.543357945,0,0,0,0,0.0326216166552343,13.2611268802651,7.94096790825544
168.125,270000,0,0,0,63739.9578908191,19662.2199614928,0,0,0,0,0.032961471232057,13.2808833591746,7.94536141463434
168.1875,270000,0,0,0,64351.3998708803,19858.9432590642,0,0,0,0,0.0333111137851688,13.300808059891,7.94948873195279
168.25,270000,0,0,0,64969.5896082411,20058.0037840358,0,0,0,0,0.0336709688859212,13.320880532302,7.95320036519321
168.3125,270000,0,0,0,65595.1007647983,20259.1528968868,0,0,0,0,0.0340433005041249,13.3410145670104,7.95588942637815
168.375,270000,0,0,0,66227.4853680025,20462.7506528723,0,0,0,0,0.0344263752820209,13.3611425434264,7.95841556560315
168.4375,270000,0,0,0,66867.7262668175,20668.8285062167,0,0,0,0,0.0348215153167436,13.3812536988673,7.96062368714516
168.5,270000,0,0,0,67515.69756322,20877.4128863949,0,0,0,0,0.0352297383324431,13.4012844857332,7.96190348897918
168.5625,270000,0,0,0,68171.8683469555,21088.5387996267,0,0,0,0,0.0356505191178784,13.4212422785927,7.96310575154994
168.625,270000,0,0,0,68836.61776165,21302.2438728133,0,0,0,0,0.0360834762463791,13.441134012808,7.96407085810115
168.6875,270000,0,0,0,69509.3040671424,21518.5655214264,0,0,0,0,0.036529284910373,13.4609803227873,7.96418609586585
168.75,270000,0,0,0,70190.472025224,21737.5486474457,0,0,0,0,0.036985939943436,13.4808545197871,7.96429435172826
168.8125,270000,0,0,0,70879.5753626394,21959.2308894,0,0,0,0,0.0374532723376803,13.500772006779,7.96423238226214
168.875,270000,0,0,0,71576.9918975228,22183.6567202546,0,0,0,0,0.0379322669451683,13.5208014512463,7.96338589326908
168.9375,270000,0,0,0,72282.6451274305,22410.7896823135,0,0,0,0,0.0384208454859785,13.5409536604027,7.96259069044481
169,270000,0,0,0,72996.1745184441,22640.3718112269,0,0,0,0,0.0389192035476614,13.5612932745009,7.96184366651786
169.0625,270000,0,0,0,73717.8262922337,22872.8158243005,0,0,0,0,0.0394271744219888,13.5818270660678,7.96097888039459
169.125,270000,0,0,0,74447.4473635214,23108.0889689135,0,0,0,0,0.0399460458297126,13.6026161950056,7.95938131838165
169.1875,270000,0,0,0,75184.8099493033,23345.8386628182,0,0,0,0,0.0404739119852854,13.6236638944687,7.95788054774547
169.25,270000,0,0,0,75930.3496221426,23586.1820670098,0,0,0,0,0.0410100423143175,13.6450283295711,7.95647070419375
169.3125,270000,0,0,0,76683.5348858413,23829.4648150965,0,0,0,0,0.04155390827785,13.6666951232388,7.95514627873366
169.375,270000,0,0,0,77444.6658090397,24075.3231294865,0,0,0,0,0.0421052238301727,13.6886653417184,7.95390209614531
169.4375,270000,0,0,0,78213.7596615236,24323.7967100734,0,0,0,0,0.0426644144471622,13.7110102347558,7.9527332947595
169.5,270000,0,0,0,78990.5334503907,24574.9227908412,0,0,0,0,0.0432313349799004,13.7337829226601,7.95163530746064
169.5625,270000,0,0,0,79774.9587280673,24828.725281976,0,0,0,0,0.0438054793754913,13.7569340729889,7.95060384384066
169.625,270000,0,0,0,80567.327578735,25085.2122876215,0,0,0,0,0.0443867838586597,13.780290255234,7.94963487343411
169.6875,270000,0,0,0,81367.8037897801,25344.4865645473,0,0,0,0,0.044975514754379,13.8037581301755,7.94872460996911
169.75,270000,0,0,0,82176.2127988662,25606.9035838774,0,0,0,0,0.0455715398179262,13.8272344823962,7.94786949657232
169.8125,270000,0,0,0,82992.8560222218,25872.0470407292,0,0,0,0,0.0461751994646551,13.8505502144391,7.94706619187046
169.875,270000,0,0,0,83818.6219019488,26140.014940356,0,0,0,0,0.0467862865176497,13.873560141871,7.9461491754099
169.9375,270000,0,0,0,84653.3706595495,26411.1778648525,0,0,0,0,0.0474067401457778,13.896198533736,7.94450563268523
170,270000,0,0,0,85497.7321270484,26685.210607619,0,0,0,0,0.0480346669232872,13.918388231018,7.94296166716745
170.0625,270000,0,0,0,86351.0414147659,26962.4806448827,0,0,0,0,0.0486696046426746,13.939999309919,7.94151124577938
170.125,270000,0,0,0,87214.7671714534,27242.6565764197,0,0,0,0,0.0493128724977515,13.9609660368078,7.93998695623582
170.1875,270000,0,0,0,88088.6850842131,27526.2075788447,0,0,0,0,0.0499659735885909,13.9811542624163,7.93777600024137
170.25,270000,0,0,0,88972.6082062873,27813.1547937686,0,0,0,0,0.0506264920134584,14.0004524615932,7.93569899928149
170.3125,270000,0,0,0,89867.3592883041,28103.5315865129,0,0,0,0,0.0512938638029242,14.018827671107,7.93374783743197
170.375,270000,0,0,0,90772.8502989698,28397.369401358,0,0,0,0,0.0519699315238116,14.0362338278299,7.93175377880571
170.4375,270000,0,0,0,91690.0703760383,28694.6946074222,0,0,0,0,0.052655381497405,14.0525704232587,7.92910456459075
170.5,270000,0,0,0,92618.3920272216,28995.5407894799,0,0,0,0,0.0533497711216132,14.0678001937132,7.92645537579088
170.5625,270000,0,0,0,93558.4971601262,29300.0511516358,0,0,0,0,0.0540586680173846,14.0826597891402,7.92319375485862
170.625,270000,0,0,0,94511.3865735982,29608.8410590642,0,0,0,0,0.0548003386161235,14.1002620579039,7.91996988884609
170.6875,270000,0,0,0,95476.2993877584,29921.7716121172,0,0,0,0,0.0555518403404959,14.1164630815069,7.91617142203368
170.75,270000,0,0,0,96454.3173409498,30238.5156203252,0,0,0,0,0.0563132262023972,14.1314053079952,7.91244385799483
170.8125,270000,0,0,0,97446.0218826583,30559.5230021688,0,0,0,0,0.0570863047198787,14.1450928235034,7.90817520648972
170.875,270000,0,0,0,98451.4844247378,30884.455286752,0,0,0,0,0.0578701973263327,14.1576018719943,7.90400656319195
170.9375,270000,0,0,0,99470.5987335865,31213.7799762268,0,0,0,0,0.0586675992878498,14.1689890928463,7.89932653443135
171,270000,0,0,0,100504.3657058,31547.1413496858,0,0,0,0,0.0594764718714984,14.1792505273918,7.89477205275458
171.0625,270000,0,0,0,101552.745598743,31885.1281036051,0,0,0,0,0.0603009606581127,14.188454733913,7.88957513316344
171.125,270000,0,0,0,102616.224459907,32227.8146895509,0,0,0,0,0.061140814189712,14.1966661165694,7.88393503312938
171.1875,270000,0,0,0,103695.249021124,32575.2779077562,0,0,0,0,0.0619949061391325,14.203945177083,7.87847986685828
171.25,270000,0,0,0,104790.336385876,32927.5946774487,0,0,0,0,0.0628662879513095,14.2103338286623,7.87244391492816
171.3125,270000,0,0,0,105902.000664731,33284.8349423603,0,0,0,0,0.0637562809181808,14.2158145216163,7.86602145366596
171.375,270000,0,0,0,107030.565915375,33647.082975097,0,0,0,0,0.0646628495105757,14.2204427679581,7.85983253188913
171.4375,270000,0,0,0,108175.981085177,34014.5560251894,0,0,0,0,0.065595145404709,14.2250728656559,7.85311428137168
171.5,270000,0,0,0,109339.511578814,34387.9911657981,0,0,0,0,0.0665776463517766,14.2327660079471,7.84590224276462
171.5625,270000,0,0,0,110521.38322856,34767.2727594777,0,0,0,0,0.0675807731004051,14.2394564638513,7.83822978348263
171.625,270000,0,0,0,111721.918533864,35151.9124124612,0,0,0,0,0.0686021274127839,14.2451187103207,7.83012822952621
171.6875,270000,0,0,0,112940.922809461,35541.9916006415,0,0,0,0,0.0696400198293292,14.2497439560824,7.8217796149623
171.75,270000,0,0,0,114177.584775981,35937.5978881566,0,0,0,0,0.0706921877257572,14.2533810504623,7.81378419167224
171.8125,270000,0,0,0,115433.069965293,36338.8113591972,0,0,0,0,0.0717602390149973,14.2560191804795,7.80538604340398
171.875,270000,0,0,0,116706.960896118,36745.7258403919,0,0,0,0,0.0728427474364428,14.257719990785,7.79661294209807
171.9375,270000,0,0,0,117999.434250496,37158.432472069,0,0,0,0,0.0739393177656611,14.2585265873421,7.78764185244421
172,270000,0,0,0,119310.436000019,37577.0093497983,0,0,0,0,0.075046304607389,14.2584082434477,7.77906339900979
172.0625,270000,0,0,0,120639.830995599,38001.4101797362,0,0,0,0,0.076165749240562,14.2573512581032,7.77027792745761
172.125,270000,0,0,0,121988.271705945,38431.3808573202,0,0,0,0,0.0773012655089462,14.2562320982428,7.76187441658388
172.1875,270000,0,0,0,123355.050830287,38868.2593942985,0,0,0,0,0.0784845801217526,14.2581620497254,7.75310627923078
172.25,270000,0,0,0,124741.177512848,39311.2264554236,0,0,0,0,0.0796762066674477,14.2589283879921,7.74414809592499
172.3125,270000,0,0,0,126146.079185323,39759.7110547971,0,0,0,0,0.0808723894537633,14.2585326187572,7.73558346868883
172.375,270000,0,0,0,127569.552240393,40213.9270100806,0,0,0,0,0.082075434734018,14.2570474568937,7.72681918213417
172.4375,270000,0,0,0,129011.194996918,40674.4827323846,0,0,0,0,0.0832822984804192,14.2545265522979,7.71843726491538
172.5,270000,0,0,0,130472.530932173,41140.7855046501,0,0,0,0,0.0844953988191594,14.2509644402637,7.70984731990679
172.5625,270000,0,0,0,131952.415456039,41612.9135101108,0,0,0,0,0.0857112631847553,14.2464122701901,7.70162973913325
172.625,270000,0,0,0,133451.591861322,42091.0719391696,0,0,0,0,0.0869359467680267,14.2408624877755,7.69319686009223
172.6875,270000,0,0,0,134970.361038824,42576.0426084838,0,0,0,0,0.0881684874957261,14.2343785596715,7.68512738372642
172.75,270000,0,0,0,136509.808162099,43067.7817723939,0,0,0,0,0.089413986597818,14.2270056176779,7.67683630697396
172.8125,270000,0,0,0,138071.500866988,43565.8118282433,0,0,0,0,0.0906723031067635,14.2187308605869,7.66890059300652
172.875,270000,0,0,0,139656.06470869,44070.9507720556,0,0,0,0,0.0919483197846216,14.2095979287988,7.66059141078583
172.9375,270000,0,0,0,141264.521798619,44583.4836522211,0,0,0,0,0.093254764133266,14.200404542748,7.65193457415927
173,270000,0,0,0,142897.878146517,45104.4181799903,0,0,0,0,0.0946255431256276,14.1942543015086,7.6430996472952
173.0625,270000,0,0,0,144556.404845182,45633.5705058115,0,0,0,0,0.0960155483817778,14.1870510061451,7.63465466942159
173.125,270000,0,0,0,146240.845614175,46170.4783546361,0,0,0,0,0.0974311616482122,14.1788479411924,7.62587658443256
173.1875,270000,0,0,0,147952.899531422,46715.8699703116,0,0,0,0,0.098872698997186,14.1696262619706,7.61678870782476
173.25,270000,0,0,0,149693.560458151,47269.2724644563,0,0,0,0,0.100345337431243,14.1593974464167,7.60726973215391
173.3125,270000,0,0,0,151464.320091775,47831.6339237917,0,0,0,0,0.101854435420129,14.1482815315413,7.5968029290561
173.375,270000,0,0,0,153265.052675125,48403.4652535413,0,0,0,0,0.103406828166096,14.1370644660233,7.58614101007068
173.4375,270000,0,0,0,155096.45316254,48986.3708617608,0,0,0,0,0.10504325768158,14.1287804185408,7.57529884448828
173.5,270000,0,0,0,156961.052477809,49578.7401346248,0,0,0,0,0.106715752056349,14.119345701726,7.56429038394318
173.5625,270000,0,0,0,158861.32249396,50180.9367972831,0,0,0,0,0.108427171368791,14.1088351870371,7.55298864649113
173.625,270000,0,0,0,160795.956494614,50793.8200913947,0,0,0,0,0.110183878537347,14.097305129183,7.54088034728474
173.6875,270000,0,0,0,162766.415017533,51417.1363466783,0,0,0,0,0.111993865248919,14.0855662797812,7.52855587403728
173.75,270000,0,0,0,164772.133190726,52052.8084952784,0,0,0,0,0.113902466065686,14.0767321723686,7.51550302373894
173.8125,270000,0,0,0,166815.203221979,52699.9917572143,0,0,0,0,0.115852118118784,14.066702049027,7.50230152365488
173.875,270000,0,0,0,168897.317067077,53358.7318694376,0,0,0,0,0.117849070989461,14.0554866405982,7.48844073996406
173.9375,270000,0,0,0,171020.063615216,54028.8016613944,0,0,0,0,0.119903413846359,14.0439776470006,7.47449038695317
174,270000,0,0,0,173184.12256163,54712.2493049254,0,0,0,0,0.122065872251243,14.0352889424007,7.45994182057892
174.0625,270000,0,0,0,175390.280244426,55408.1855946915,0,0,0,0,0.124272882151337,14.025260957996,7.44535532281728
174.125,270000,0,0,0,177638.056174299,56116.8740164358,0,0,0,0,0.126531934167667,14.0139814543207,7.43009142742615
174.1875,270000,0,0,0,179930.51531943,56839.0208649911,0,0,0,0,0.128857506494653,14.0023486136784,7.41433451067829
174.25,270000,0,0,0,182267.714085714,57576.6357771794,0,0,0,0,0.131297051176033,13.9934880524324,7.39862913218028
174.3125,270000,0,0,0,184650.980717086,58327.8520742522,0,0,0,0,0.13379076789011,13.9832342200842,7.38234168636569
174.375,270000,0,0,0,187082.781167038,59093.2277110613,0,0,0,0,0.136354676615388,13.9724980583508,7.36564816597363
174.4375,270000,0,0,0,189562.939945262,59874.2866513085,0,0,0,0,0.139041267844043,13.9644274476543,7.34907876162778
174.5,270000,0,0,0,192093.651669057,60670.8607133496,0,0,0,0,0.14178638041661,13.9548462175021,7.33200645699368
174.5625,270000,0,0,0,194675.012872978,61482.7674129071,0,0,0,0,0.144606212709528,13.9446901681071,7.31447225197023
174.625,270000,0,0,0,197307.467211127,62312.2553374897,0,0,0,0,0.147557982420455,13.9372336114015,7.29651455238633
174.6875,270000,0,0,0,199989.743402749,63157.1708620668,0,0,0,0,0.150562996573473,13.9285056718797,7.27829522542636
174.75,270000,0,0,0,202723.199555186,64017.335267337,0,0,0,0,0.153634315967005,13.919547901695,7.26031992540904
174.8125,270000,0,0,0,205506.769145055,64895.0418759473,0,0,0,0,0.156834424958324,13.913576886666,7.24209803466794
174.875,270000,0,0,0,208340.012659691,65788.4527333123,0,0,0,0,0.160076314410662,13.9066193329688,7.22425336957361
174.9375,270000,0,0,0,211221.685578805,66698.7569635186,0,0,0,0,0.163358741290927,13.8987791616381,7.2066418315906
175,270000,0,0,0,214153.547395696,67625.3309472031,0,0,0,0,0.166706254173757,13.8911413722785,7.1887799558036
175.0625,270000,0,0,0,217133.155790736,68568.7871574639,0,0,0,0,0.170176795943817,13.8868986806077,7.17128342087277
175.125,270000,0,0,0,220159.081151275,69528.8887679332,0,0,0,0,0.173680690703682,13.8819913691577,7.15413254198799
175.1875,270000,0,0,0,223233.718411505,70504.8364095975,0,0,0,0,0.177220471820789,13.876591986813,7.13730881444198
175.25,270000,0,0,0,226354.910794657,71496.9181471788,0,0,0,0,0.180792909218608,13.8707721221754,7.1207948422169
175.3125,270000,0,0,0,229522.126673171,72505.8021170683,0,0,0,0,0.184416756454631,13.8656058351161,7.10469550519064
175.375,270000,0,0,0,232734.16079674,73532.8242065027,0,0,0,0,0.188159726053122,13.8643323955067,7.08945034326523
175.4375,270000,0,0,0,235990.284092274,74575.7177509367,0,0,0,0,0.19192937923116,13.8627544601846,7.07442410934771
175.5,270000,0,0,0,239288.705421769,75635.725597581,0,0,0,0,0.195724607730796,13.860983297124,7.05972634193539
175.5625,270000,0,0,0,242631.219989697,76711.9028713813,0,0,0,0,0.199541302888829,13.8591615192964,7.04579865266609
175.625,270000,0,0,0,246016.008183237,77804.458022005,0,0,0,0,0.203385809819563,13.8572651124096,7.03213484175068
175.6875,270000,0,0,0,249444.093598653,78913.5469173534,0,0,0,0,0.207252653938281,13.85515445658,7.01917887153468
175.75,270000,0,0,0,252917.700453778,80039.3644143132,0,0,0,0,0.21114525618692,13.8527639246018,7.00642986551509
175.8125,270000,0,0,0,256434.880791159,81182.1067311236,0,0,0,0,0.215062452421064,13.8500455762077,6.99433367972289
175.875,270000,0,0,0,259996.013491209,82341.9800634648,0,0,0,0,0.219010145690133,13.8469926741091,6.98239431583288
175.9375,270000,0,0,0,263603.990552761,83519.521419656,0,0,0,0,0.223004325489051,13.8443266351854,6.97105912114314
176,270000,0,0,0,267257.353667763,84716.4157467815,0,0,0,0,0.227141686737842,13.8451813461597,6.95983658179988
176.0625,270000,0,0,0,270958.626231437,85931.0556236283,0,0,0,0,0.231299552006354,13.8452473859171,6.94929398165461
176.125,270000,0,0,0,274705.794257674,87163.6134028357,0,0,0,0,0.235476447885933,13.8444432171954,6.93927132575625
176.1875,270000,0,0,0,278499.485355946,88414.5946408124,0,0,0,0,0.23968153834659,13.842796027024,6.92928373228853
176.25,270000,0,0,0,282341.130331474,89685.3391862113,0,0,0,0,0.24390733400121,13.8402285249355,6.91978285557349
176.3125,270000,0,0,0,286229.781742514,90974.6263590316,0,0,0,0,0.248164518979106,13.8367716052176,6.91028734835606
176.375,270000,0,0,0,290165.750301174,92282.6200940666,0,0,0,0,0.252440695338519,13.832351905521,6.90124914054927
176.4375,270000,0,0,0,294152.179919216,93609.5565076718,0,0,0,0,0.256749934394312,13.827017028917,6.89219018096856
176.5,270000,0,0,0,298187.334383698,94956.059584776,0,0,0,0,0.261109944495066,13.8215921797568,6.8835624663806
176.5625,270000,0,0,0,302273.710432748,96324.051703362,0,0,0,0,0.265633698458547,13.8192442322691,6.87489103032796
176.625,270000,0,0,0,306408.249631354,97711.6882205975,0,0,0,0,0.270175010482883,13.8157550138704,6.86662775309379
176.6875,270000,0,0,0,310590.488814538,99119.3007155023,0,0,0,0,0.274749804197355,13.8113896485264,6.85830056556759
176.75,270000,0,0,0,314822.69685764,100547.137232142,0,0,0,0,0.279345965686012,13.80621678381,6.8504778967635
176.8125,270000,0,0,0,319102.742897487,101995.149516488,0,0,0,0,0.283970992213552,13.80037811311,6.84301235329944
176.875,270000,0,0,0,323433.372044034,103462.315840731,0,0,0,0,0.288636037606154,13.7940436471908,6.8354364491601
176.9375,270000,0,0,0,327812.418888543,104950.54725864,0,0,0,0,0.293331495330762,13.7872712763133,6.8283195457894
177,270000,0,0,0,332236.895569013,106459.801557603,0,0,0,0,0.298065994154997,13.7802294943687,6.82151739637083
177.0625,270000,0,0,0,336711.241040975,107988.970663596,0,0,0,0,0.302846700136637,13.7730123676407,6.81456656573149
177.125,270000,0,0,0,341232.625246821,109539.700960009,0,0,0,0,0.307666688708224,13.7657079931451,6.80803686457682
177.1875,270000,0,0,0,345801.643733778,111110.484711332,0,0,0,0,0.312525522059669,13.7583988953792,6.8019027779645
177.25,270000,0,0,0,350415.353962527,112701.919643512,0,0,0,0,0.317430448073662,13.7511755724698,6.79614033682422
177.3125,270000,0,0,0,355073.944305823,114315.72358223,0,0,0,0,0.322381126956275,13.7441599697896,6.79072702429801
177.375,270000,0,0,0,359778.843918483,115950.277517415,0,0,0,0,0.327377485255555,13.7373659344879,6.78564168775523
177.4375,270000,0,0,0,364529.169025029,117605.850564163,0,0,0,0,0.332426798985335,13.7309201082385,6.78086445613813
177.5,270000,0,0,0,369323.970327772,119282.66649449,0,0,0,0,0.337532264124705,13.7248779826114,6.77637666231538
177.5625,270000,0,0,0,374162.682447123,120980.938736096,0,0,0,0,0.342689880968587,13.7192785212677,6.77216077013977
177.625,270000,0,0,0,379042.791295225,122700.827834895,0,0,0,0,0.347893057678975,13.7140949159264,6.76820030592543
177.6875,270000,0,0,0,383962.458833436,124442.088547928,0,0,0,0,0.353137271563739,13.7093151581777,6.76447979407653
177.75,270000,0,0,0,388921.582788856,126203.297289244,0,0,0,0,0.35842384490297,13.7049782558254,6.76098469661605
177.8125,270000,0,0,0,393920.131649207,127986.183889422,0,0,0,0,0.363741023862811,13.7010706086539,6.75770135637838
177.875,270000,0,0,0,398954.636126934,129788.855501896,0,0,0,0,0.369089301464345,13.6976297704581,6.75473338101301
177.9375,270000,0,0,0,404024.935485864,131611.383605379,0,0,0,0,0.37445241899892,13.6946275614103,6.75250602872814
178,270000,0,0,0,409125.615616986,133453.813572544,0,0,0,0,0.379837532970426,13.6920375090746,6.75053045102063
178.0625,270000,0,0,0,414257.279810959,135316.193131051,0,0,0,0,0.385227494743467,13.6898479559333,6.74923724252954
178.125,270000,0,0,0,419415.436753587,137198.590211158,0,0,0,0,0.39063013432765,13.6880983822229,6.74813960243466
178.1875,270000,0,0,0,424599.945996353,139099.944027419,0,0,0,0,0.395992008536547,13.6859246760621,6.74767302186841
178.25,270000,0,0,0,429810.270187183,141015.963684184,0,0,0,0,0.401166256534872,13.6801556906689,6.74735231953704
178.3125,270000,0,0,0,435042.658209688,142951.513335109,0,0,0,0,0.406330717487426,13.6750554566981,6.74773549998778
178.375,270000,0,0,0,440296.139302691,144904.34487361,0,0,0,0,0.41149065512869,13.6706470713182,6.74878221460997
178.4375,270000,0,0,0,445567.570904797,146874.382651966,0,0,0,0,0.416631638351863,13.666902091059,6.75045457097869
178.5,270000,0,0,0,450855.135339693,148861.576958459,0,0,0,0,0.421754031665391,13.6638441482523,6.75271698412008
178.5625,270000,0,0,0,456158.238837919,150864.662199335,0,0,0,0,0.426808417632518,13.6605885870585,6.75553603678865
178.625,270000,0,0,0,461468.469838859,152878.343338417,0,0,0,0,0.431609661781112,13.6539284507405,6.75888034821067
178.6875,270000,0,0,0,466781.14621076,154905.811788273,0,0,0,0,0.436348030544068,13.6481172866459,6.76284127411063
178.75,270000,0,0,0,472089.414703315,156945.55673943,0,0,0,0,0.440940896274003,13.642218883325,6.76784533840531
178.8125,270000,0,0,0,477387.416055954,158991.98088607,0,0,0,0,0.445224178636605,13.6331021575184,6.77337383791458
178.875,270000,0,0,0,482668.193284527,161047.697547649,0,0,0,0,0.44937091058299,13.6249186105553,6.77998655273709
178.9375,270000,0,0,0,487930.527299684,163109.050430508,0,0,0,0,0.453323685035896,13.6167985532411,6.78762751971513
179,270000,0,0,0,493165.037599384,165172.617254319,0,0,0,0,0.456890130685922,13.6056336946162,6.79636929588423
179.0625,270000,0,0,0,498365.986832803,167240.242128141,0,0,0,0,0.460218001837446,13.5947199176072,6.80663313695778
179.125,270000,0,0,0,503531.016391511,169305.238201304,0,0,0,0,0.463141269343676,13.580957392792,6.81786607532743
179.1875,270000,0,0,0,508649.491288382,171367.257363981,0,0,0,0,0.465785291635939,13.5675476489427,6.83063452594033
179.25,270000,0,0,0,513717.575828603,173422.569285376,0,0,0,0,0.467988448075254,13.5514798494191,6.84486876447452
179.3125,270000,0,0,0,518728.798025271,175472.876931317,0,0,0,0,0.469892175249466,13.5358986360655,6.8605036606435
179.375,270000,0,0,0,523680.957177044,177510.796537741,0,0,0,0,0.47128943266193,13.5169884922992,6.87747840771612
179.4375,270000,0,0,0,528560.697588357,179536.229505986,0,0,0,0,0.472213358182689,13.4957702877216,6.89587087701486
179.5,270000,0,0,0,533366.156872686,181550.360821774,0,0,0,0,0.472804775834269,13.4753646418425,6.91613517725505
179.5625,270000,0,0,0,538099.042679296,183544.662567324,0,0,0,0,0.472916798293207,13.4527796058471,6.93767990858086
179.625,270000,0,0,0,542755.188249778,185526.496383669,0,0,0,0,0.472728249299212,13.4310966664402,6.96098163015145
179.6875,270000,0,0,0,547337.80641554,187489.470163017,0,0,0,0,0.472139817903166,13.4073491545174,6.98530253656736
179.75,270000,0,0,0,551854.290325722,189438.939335683,0,0,0,0,0.471335326913244,13.3845934188538,7.01060766716182
179.8125,270000,0,0,0,556304.9509522,191371.426110222,0,0,0,0,0.470204577950861,13.3599358028242,7.03686462468836
179.875,270000,0,0,0,560692.579044651,193293.281520651,0,0,0,0,0.46895215860679,13.3370789716384,7.06404342993387
179.9375,270000,0,0,0,565023.814745515,195203.065753087,0,0,0,0,0.467569106157786,13.3152145757815,7.09196886584685
180,270000,0,0,0,569303.743802365,197097.241489955,0,0,0,0,0.465952462565197,13.2913804671021,7.12005966789492
