"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
70.75,15.577,0.7953,0.0041,0.0242,0.0153,0.545,0.0346,0.2199,0.1656,0.0225,0.665,0.6075,0.0035
70.8125,15.5798,0.7961,0.0041,0.0243,0.0153,0.5458,0.0346,0.2201,0.1658,0.0225,0.6642,0.6077,0.0035
70.875,15.5831,0.7971,0.0042,0.0243,0.0153,0.5468,0.0346,0.2204,0.166,0.0225,0.6632,0.6079,0.0034
70.9375,15.5871,0.7983,0.0042,0.0243,0.0153,0.5479,0.0347,0.2207,0.1663,0.0225,0.662,0.6081,0.0034
71,15.5915,0.7997,0.0043,0.0244,0.0152,0.5491,0.0347,0.221,0.1666,0.0224,0.6606,0.6084,0.0033
71.0625,15.5965,0.8014,0.0044,0.0244,0.0152,0.5505,0.0347,0.2214,0.167,0.0224,0.6589,0.6086,0.0032
71.125,15.6021,0.8033,0.0045,0.0245,0.0152,0.5521,0.0347,0.2218,0.1674,0.0224,0.6571,0.609,0.0031
71.1875,15.6083,0.8053,0.0046,0.0245,0.0152,0.5538,0.0347,0.2222,0.1678,0.0224,0.655,0.6093,0.003
71.25,15.615,0.8077,0.0047,0.0246,0.0151,0.5557,0.0347,0.2227,0.1683,0.0224,0.6527,0.6097,0.0029
71.3125,15.6222,0.8102,0.0048,0.0247,0.0151,0.5578,0.0348,0.2233,0.1689,0.0224,0.6502,0.6101,0.0028
71.375,15.63,0.8129,0.005,0.0247,0.0151,0.56,0.0348,0.2239,0.1694,0.0223,0.6475,0.6106,0.0026
71.4375,15.6384,0.8159,0.0051,0.0248,0.015,0.5624,0.0348,0.2245,0.17,0.0223,0.6446,0.6111,0.0025
71.5,15.6473,0.819,0.0053,0.0249,0.015,0.565,0.0349,0.2252,0.1707,0.0223,0.6415,0.6116,0.0023
71.5625,15.6562,0.8222,0.0054,0.025,0.0149,0.5675,0.0349,0.2258,0.1713,0.0223,0.6384,0.6121,0.0021
71.625,15.6652,0.8253,0.0056,0.0251,0.0149,0.5701,0.0349,0.2265,0.172,0.0223,0.6353,0.6126,0.002
71.6875,15.6741,0.8283,0.0057,0.0251,0.0149,0.5727,0.0349,0.2272,0.1726,0.0222,0.6323,0.6131,0.0019
71.75,15.683,0.8314,0.0059,0.0252,0.0148,0.5753,0.035,0.2278,0.1733,0.0222,0.6293,0.6136,0.0017
71.8125,15.692,0.8344,0.006,0.0253,0.0148,0.5779,0.035,0.2285,0.1739,0.0222,0.6264,0.6141,0.0016
71.875,15.7009,0.8373,0.0061,0.0254,0.0147,0.5805,0.035,0.2292,0.1746,0.0222,0.6234,0.6146,0.0015
71.9375,15.7098,0.8402,0.0062,0.0255,0.0147,0.5831,0.0351,0.2298,0.1752,0.0221,0.6206,0.6152,0.0014
72,15.7187,0.8431,0.0063,0.0256,0.0147,0.5857,0.0351,0.2305,0.1759,0.0221,0.6178,0.6157,0.0013
72.0625,15.7277,0.8459,0.0064,0.0256,0.0146,0.5883,0.0351,0.2312,0.1765,0.0221,0.615,0.6162,0.0012
72.125,15.7366,0.8487,0.0065,0.0257,0.0146,0.5909,0.0351,0.2318,0.1772,0.0221,0.6122,0.6167,0.0011
72.1875,15.7455,0.8515,0.0066,0.0258,0.0146,0.5935,0.0352,0.2325,0.1778,0.0221,0.6095,0.6172,0.001
72.25,15.7545,0.8542,0.0066,0.0259,0.0145,0.5962,0.0352,0.2332,0.1785,0.022,0.6069,0.6177,0.001
72.3125,15.7634,0.8569,0.0067,0.026,0.0145,0.5988,0.0352,0.2338,0.1792,0.022,0.6042,0.6182,9e-04
72.375,15.7723,0.8596,0.0067,0.0261,0.0144,0.6015,0.0353,0.2345,0.1798,0.022,0.6016,0.6187,8e-04
72.4375,15.7812,0.8622,0.0068,0.0262,0.0144,0.6041,0.0353,0.2352,0.1805,0.022,0.5991,0.6192,8e-04
72.5,15.7902,0.8648,0.0068,0.0262,0.0144,0.6068,0.0353,0.2359,0.1811,0.0219,0.5966,0.6197,8e-04
72.5625,15.7991,0.8673,0.0069,0.0263,0.0143,0.6095,0.0354,0.2365,0.1818,0.0219,0.5941,0.6202,7e-04
72.625,15.808,0.8698,0.0069,0.0264,0.0143,0.6121,0.0354,0.2372,0.1824,0.0219,0.5917,0.6207,7e-04
72.6875,15.817,0.8722,0.0069,0.0265,0.0143,0.6148,0.0354,0.2379,0.1831,0.0219,0.5893,0.6212,7e-04
72.75,15.8259,0.8746,0.007,0.0266,0.0142,0.6175,0.0354,0.2385,0.1837,0.0219,0.587,0.6217,6e-04
72.8125,15.8348,0.8769,0.007,0.0267,0.0142,0.6202,0.0355,0.2392,0.1844,0.0218,0.5848,0.6222,6e-04
72.875,15.8437,0.8792,0.007,0.0268,0.0142,0.6229,0.0355,0.2399,0.185,0.0218,0.5826,0.6227,6e-04
72.9375,15.8527,0.8814,0.0071,0.0269,0.0142,0.6256,0.0355,0.2406,0.1857,0.0218,0.5804,0.6232,5e-04
73,15.8616,0.8836,0.0071,0.0269,0.0141,0.6283,0.0356,0.2412,0.1863,0.0218,0.5783,0.6237,5e-04
73.0625,15.8705,0.8858,0.0072,0.027,0.0141,0.6311,0.0356,0.2419,0.187,0.0218,0.5762,0.6242,4e-04
73.125,15.8795,0.8878,0.0072,0.0271,0.0141,0.6338,0.0356,0.2426,0.1876,0.0217,0.5742,0.6247,4e-04
73.1875,15.8884,0.8899,0.0072,0.0272,0.014,0.6365,0.0356,0.2433,0.1883,0.0217,0.5723,0.6252,3e-04
73.25,15.8973,0.8919,0.0073,0.0273,0.014,0.6393,0.0357,0.2439,0.1889,0.0217,0.5704,0.6257,3e-04
73.3125,15.9063,0.8938,0.0073,0.0274,0.014,0.642,0.0357,0.2446,0.1896,0.0217,0.5685,0.6262,3e-04
73.375,15.9152,0.8957,0.0074,0.0275,0.0139,0.6448,0.0357,0.2453,0.1902,0.0217,0.5667,0.6266,2e-04
73.4375,15.9241,0.8975,0.0074,0.0275,0.0139,0.6475,0.0358,0.246,0.1909,0.0216,0.5649,0.6271,2e-04
73.5,15.933,0.8993,0.0075,0.0276,0.0139,0.6503,0.0358,0.2466,0.1915,0.0216,0.5632,0.6276,1e-04
73.5625,15.9408,0.9009,0.0075,0.0277,0.0139,0.6527,0.0358,0.2472,0.1921,0.0216,0.5617,0.6281,1e-04
73.625,15.9475,0.9024,0.0076,0.0278,0.0139,0.6548,0.0358,0.2477,0.1926,0.0216,0.5602,0.6284,0
73.6875,15.9531,0.9037,0.0076,0.0278,0.0138,0.6566,0.0359,0.2482,0.193,0.0216,0.559,0.6287,0
73.75,15.9576,0.9049,0.0076,0.0279,0.0138,0.658,0.0359,0.2485,0.1933,0.0216,0.5579,0.629,-1e-04
73.8125,15.9609,0.9059,0.0077,0.0279,0.0138,0.659,0.0359,0.2487,0.1936,0.0216,0.5569,0.6292,-1e-04
73.875,15.9632,0.9068,0.0077,0.0279,0.0138,0.6597,0.0359,0.2489,0.1937,0.0215,0.5561,0.6293,-1e-04
73.9375,15.9643,0.9075,0.0078,0.0279,0.0138,0.6601,0.0359,0.249,0.1938,0.0215,0.5554,0.6293,-2e-04
74,15.9643,0.908,0.0078,0.0279,0.0138,0.6601,0.0359,0.249,0.1938,0.0215,0.5549,0.6293,-2e-04
74.0625,15.9632,0.9084,0.0078,0.0279,0.0138,0.6597,0.0359,0.2489,0.1937,0.0215,0.5545,0.6293,-2e-04
74.125,15.9609,0.9086,0.0079,0.0279,0.0138,0.659,0.0359,0.2487,0.1936,0.0216,0.5543,0.6292,-3e-04
74.1875,15.9576,0.9087,0.0079,0.0279,0.0138,0.658,0.0359,0.2485,0.1933,0.0216,0.5542,0.629,-3e-04
74.25,15.9531,0.9086,0.0079,0.0278,0.0138,0.6566,0.0359,0.2482,0.193,0.0216,0.5543,0.6287,-3e-04
74.3125,15.9475,0.9084,0.008,0.0278,0.0139,0.6548,0.0358,0.2477,0.1926,0.0216,0.5545,0.6284,-4e-04
74.375,15.9408,0.908,0.008,0.0277,0.0139,0.6527,0.0358,0.2472,0.1921,0.0216,0.5549,0.6281,-4e-04
74.4375,15.933,0.9075,0.008,0.0276,0.0139,0.6503,0.0358,0.2466,0.1915,0.0216,0.5554,0.6276,-4e-04
74.5,15.9241,0.9068,0.008,0.0275,0.0139,0.6475,0.0358,0.246,0.1909,0.0216,0.5561,0.6271,-4e-04
74.5625,15.9157,0.9061,0.0081,0.0275,0.0139,0.6449,0.0357,0.2453,0.1903,0.0217,0.5567,0.6267,-5e-04
74.625,15.9079,0.9055,0.0081,0.0274,0.014,0.6425,0.0357,0.2447,0.1897,0.0217,0.5573,0.6262,-5e-04
74.6875,15.9007,0.9048,0.0081,0.0273,0.014,0.6403,0.0357,0.2442,0.1892,0.0217,0.5579,0.6258,-5e-04
74.75,15.894,0.9042,0.0081,0.0273,0.014,0.6382,0.0357,0.2437,0.1887,0.0217,0.5585,0.6255,-5e-04
74.8125,15.8878,0.9036,0.0081,0.0272,0.014,0.6364,0.0356,0.2432,0.1882,0.0217,0.5591,0.6251,-5e-04
74.875,15.8823,0.903,0.0081,0.0271,0.0141,0.6346,0.0356,0.2428,0.1878,0.0217,0.5597,0.6248,-5e-04
74.9375,15.8772,0.9025,0.0081,0.0271,0.0141,0.6331,0.0356,0.2424,0.1875,0.0217,0.5602,0.6246,-6e-04
75,15.8728,0.9019,0.0082,0.027,0.0141,0.6317,0.0356,0.2421,0.1871,0.0217,0.5607,0.6243,-6e-04
75.0625,15.8689,0.9014,0.0082,0.027,0.0141,0.6305,0.0356,0.2418,0.1868,0.0218,0.5612,0.6241,-6e-04
75.125,15.8655,0.9009,0.0082,0.027,0.0141,0.6295,0.0356,0.2415,0.1866,0.0218,0.5617,0.6239,-6e-04
75.1875,15.8627,0.9004,0.0082,0.0269,0.0141,0.6287,0.0356,0.2413,0.1864,0.0218,0.5622,0.6238,-6e-04
75.25,15.8605,0.8999,0.0082,0.0269,0.0141,0.628,0.0356,0.2412,0.1862,0.0218,0.5626,0.6236,-6e-04
75.3125,15.8588,0.8995,0.0082,0.0269,0.0141,0.6275,0.0356,0.241,0.1861,0.0218,0.5631,0.6235,-6e-04
75.375,15.8577,0.899,0.0082,0.0269,0.0141,0.6271,0.0355,0.2409,0.186,0.0218,0.5635,0.6235,-6e-04
75.4375,15.8571,0.8986,0.0082,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5639,0.6234,-6e-04
75.5,15.8571,0.8982,0.0082,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5643,0.6234,-6e-04
75.5625,15.8571,0.8977,0.0082,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5648,0.6234,-6e-04
75.625,15.8571,0.897,0.0082,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5655,0.6234,-6e-04
75.6875,15.8571,0.8961,0.0081,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5663,0.6234,-5e-04
75.75,15.8571,0.8951,0.0081,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5672,0.6234,-5e-04
75.8125,15.8571,0.894,0.0081,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5683,0.6234,-5e-04
75.875,15.8571,0.8927,0.008,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5696,0.6234,-4e-04
75.9375,15.8571,0.8913,0.008,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5709,0.6234,-4e-04
76,15.8571,0.8897,0.0079,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5725,0.6234,-3e-04
76.0625,15.8571,0.8879,0.0078,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5741,0.6234,-2e-04
76.125,15.8571,0.8861,0.0078,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.576,0.6234,-2e-04
76.1875,15.8571,0.884,0.0077,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5779,0.6234,-1e-04
76.25,15.8571,0.8818,0.0076,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.58,0.6234,0
76.3125,15.8571,0.8795,0.0075,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5823,0.6234,1e-04
76.375,15.8571,0.877,0.0074,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5847,0.6234,2e-04
76.4375,15.8571,0.8744,0.0073,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5872,0.6234,3e-04
76.5,15.8571,0.8716,0.0072,0.0269,0.0141,0.627,0.0355,0.2409,0.186,0.0218,0.5899,0.6234,4e-04
76.5625,15.8566,0.8689,0.0071,0.0269,0.0141,0.6268,0.0355,0.2409,0.1859,0.0218,0.5926,0.6234,5e-04
76.625,15.8555,0.8661,0.007,0.0269,0.0141,0.6265,0.0355,0.2408,0.1859,0.0218,0.5952,0.6233,6e-04
76.6875,15.8538,0.8634,0.0069,0.0269,0.0142,0.626,0.0355,0.2406,0.1857,0.0218,0.5979,0.6233,7e-04
76.75,15.8516,0.8608,0.0068,0.0268,0.0142,0.6253,0.0355,0.2405,0.1856,0.0218,0.6005,0.6231,8e-04
76.8125,15.8488,0.8581,0.0067,0.0268,0.0142,0.6244,0.0355,0.2403,0.1854,0.0218,0.6031,0.623,9e-04
76.875,15.8454,0.8555,0.0066,0.0268,0.0142,0.6234,0.0355,0.24,0.1851,0.0218,0.6056,0.6228,0.001
76.9375,15.8415,0.8529,0.0066,0.0267,0.0142,0.6222,0.0355,0.2397,0.1848,0.0218,0.6082,0.6226,0.001
77,15.8371,0.8503,0.0065,0.0267,0.0142,0.6209,0.0355,0.2394,0.1845,0.0218,0.6107,0.6223,0.0011
77.0625,15.832,0.8477,0.0065,0.0267,0.0142,0.6194,0.0355,0.239,0.1842,0.0218,0.6132,0.622,0.0011
77.125,15.8265,0.8452,0.0064,0.0266,0.0142,0.6177,0.0354,0.2386,0.1837,0.0219,0.6157,0.6217,0.0012
77.1875,15.8203,0.8427,0.0064,0.0265,0.0143,0.6158,0.0354,0.2381,0.1833,0.0219,0.6182,0.6214,0.0012
77.25,15.8136,0.8402,0.0064,0.0265,0.0143,0.6138,0.0354,0.2376,0.1828,0.0219,0.6206,0.621,0.0012
77.3125,15.8064,0.8378,0.0063,0.0264,0.0143,0.6116,0.0354,0.2371,0.1823,0.0219,0.623,0.6206,0.0012
77.375,15.7985,0.8353,0.0063,0.0263,0.0143,0.6093,0.0354,0.2365,0.1817,0.0219,0.6254,0.6202,0.0013
77.4375,15.7902,0.8329,0.0063,0.0262,0.0144,0.6068,0.0353,0.2359,0.1811,0.0219,0.6278,0.6197,0.0013
77.5,15.7812,0.8306,0.0063,0.0262,0.0144,0.6041,0.0353,0.2352,0.1805,0.022,0.6301,0.6192,0.0012
77.5625,15.7723,0.8281,0.0063,0.0261,0.0144,0.6015,0.0353,0.2345,0.1798,0.022,0.6325,0.6187,0.0013
77.625,15.7634,0.8256,0.0063,0.026,0.0145,0.5988,0.0352,0.2338,0.1792,0.022,0.635,0.6182,0.0013
77.6875,15.7545,0.823,0.0063,0.0259,0.0145,0.5962,0.0352,0.2332,0.1785,0.022,0.6376,0.6177,0.0013
77.75,15.7455,0.8203,0.0063,0.0258,0.0146,0.5935,0.0352,0.2325,0.1778,0.0221,0.6402,0.6172,0.0013
77.8125,15.7366,0.8175,0.0062,0.0257,0.0146,0.5909,0.0351,0.2318,0.1772,0.0221,0.6429,0.6167,0.0014
77.875,15.7277,0.8147,0.0062,0.0256,0.0146,0.5883,0.0351,0.2312,0.1765,0.0221,0.6457,0.6162,0.0014
77.9375,15.7187,0.8118,0.0061,0.0256,0.0147,0.5857,0.0351,0.2305,0.1759,0.0221,0.6486,0.6157,0.0015
78,15.7098,0.8088,0.006,0.0255,0.0147,0.5831,0.0351,0.2298,0.1752,0.0221,0.6516,0.6152,0.0016
78.0625,15.7009,0.8058,0.0059,0.0254,0.0147,0.5805,0.035,0.2292,0.1746,0.0222,0.6546,0.6146,0.0017
78.125,15.692,0.8027,0.0058,0.0253,0.0148,0.5779,0.035,0.2285,0.1739,0.0222,0.6577,0.6141,0.0018
78.1875,15.683,0.7995,0.0057,0.0252,0.0148,0.5753,0.035,0.2278,0.1733,0.0222,0.6609,0.6136,0.0019
78.25,15.6741,0.7962,0.0056,0.0251,0.0149,0.5727,0.0349,0.2272,0.1726,0.0222,0.6641,0.6131,0.002
78.3125,15.6652,0.7928,0.0055,0.0251,0.0149,0.5701,0.0349,0.2265,0.172,0.0223,0.6674,0.6126,0.0021
78.375,15.6562,0.7894,0.0053,0.025,0.0149,0.5675,0.0349,0.2258,0.1713,0.0223,0.6708,0.6121,0.0023
78.4375,15.6473,0.7859,0.0052,0.0249,0.015,0.565,0.0349,0.2252,0.1707,0.0223,0.6743,0.6116,0.0024
78.5,15.6384,0.7823,0.005,0.0248,0.015,0.5624,0.0348,0.2245,0.17,0.0223,0.6779,0.6111,0.0026
78.5625,15.6289,0.7788,0.0048,0.0247,0.0151,0.5597,0.0348,0.2238,0.1693,0.0223,0.6814,0.6105,0.0028
78.625,15.6189,0.7753,0.0047,0.0246,0.0151,0.5569,0.0348,0.223,0.1686,0.0224,0.6849,0.6099,0.0029
78.6875,15.6083,0.7717,0.0045,0.0245,0.0152,0.5538,0.0347,0.2222,0.1678,0.0224,0.6884,0.6093,0.003
78.75,15.5971,0.7682,0.0044,0.0244,0.0152,0.5507,0.0347,0.2214,0.167,0.0224,0.6919,0.6087,0.0032
78.8125,15.5854,0.7648,0.0043,0.0243,0.0153,0.5474,0.0346,0.2205,0.1662,0.0225,0.6954,0.608,0.0033
78.875,15.5731,0.7613,0.0042,0.0242,0.0153,0.5439,0.0346,0.2196,0.1653,0.0225,0.6989,0.6073,0.0034
78.9375,15.5603,0.7579,0.0041,0.0241,0.0154,0.5403,0.0346,0.2187,0.1643,0.0225,0.7023,0.6065,0.0035
79,15.5469,0.7544,0.004,0.024,0.0155,0.5366,0.0345,0.2177,0.1634,0.0226,0.7057,0.6057,0.0036
79.0625,15.5329,0.751,0.0039,0.0238,0.0155,0.5327,0.0345,0.2166,0.1624,0.0226,0.7091,0.6049,0.0037
79.125,15.5184,0.7477,0.0038,0.0237,0.0156,0.5287,0.0344,0.2156,0.1613,0.0226,0.7125,0.6041,0.0038
79.1875,15.5033,0.7443,0.0037,0.0236,0.0157,0.5246,0.0344,0.2144,0.1602,0.0227,0.7159,0.6032,0.0039
79.25,15.4877,0.7409,0.0037,0.0234,0.0158,0.5203,0.0343,0.2133,0.1591,0.0227,0.7192,0.6023,0.0039
79.3125,15.4715,0.7376,0.0036,0.0233,0.0159,0.5159,0.0343,0.2121,0.1579,0.0228,0.7225,0.6013,0.004
79.375,15.4548,0.7343,0.0036,0.0231,0.0159,0.5113,0.0342,0.2108,0.1567,0.0228,0.7259,0.6003,0.004
79.4375,15.4375,0.731,0.0035,0.023,0.016,0.5066,0.0342,0.2096,0.1554,0.0229,0.7291,0.5993,0.0041
79.5,15.4196,0.7277,0.0035,0.0228,0.0161,0.5018,0.0341,0.2082,0.1541,0.0229,0.7324,0.5982,0.0041
79.5625,15.4023,0.7246,0.0034,0.0226,0.0163,0.4972,0.0341,0.207,0.1528,0.023,0.7356,0.5972,0.0041
79.625,15.3856,0.7215,0.0034,0.0225,0.0164,0.4928,0.034,0.2057,0.1516,0.023,0.7386,0.5962,0.0042
79.6875,15.3694,0.7186,0.0034,0.0223,0.0164,0.4885,0.034,0.2045,0.1504,0.0231,0.7416,0.5952,0.0042
79.75,15.3538,0.7157,0.0033,0.0222,0.0165,0.4844,0.0339,0.2034,0.1493,0.0231,0.7444,0.5943,0.0043
79.8125,15.3387,0.713,0.0033,0.0221,0.0166,0.4804,0.0339,0.2023,0.1482,0.0232,0.7471,0.5933,0.0043
79.875,15.3242,0.7104,0.0033,0.0219,0.0167,0.4767,0.0338,0.2012,0.1471,0.0232,0.7497,0.5925,0.0043
79.9375,15.3103,0.7079,0.0032,0.0218,0.0168,0.473,0.0338,0.2002,0.1461,0.0233,0.7522,0.5916,0.0044
80,15.2969,0.7056,0.0032,0.0217,0.0169,0.4696,0.0337,0.1992,0.1451,0.0233,0.7546,0.5908,0.0044
80.0625,15.284,0.7033,0.0031,0.0216,0.017,0.4663,0.0337,0.1983,0.1442,0.0233,0.7569,0.59,0.0045
80.125,15.2718,0.7011,0.0031,0.0215,0.0171,0.4631,0.0336,0.1974,0.1433,0.0234,0.759,0.5893,0.0045
80.1875,15.26,0.6991,0.0031,0.0214,0.0172,0.4601,0.0336,0.1965,0.1425,0.0234,0.7611,0.5885,0.0045
80.25,15.2489,0.6971,0.003,0.0213,0.0172,0.4573,0.0336,0.1957,0.1416,0.0235,0.763,0.5879,0.0046
80.3125,15.2383,0.6953,0.003,0.0212,0.0173,0.4546,0.0335,0.1949,0.1409,0.0235,0.7648,0.5872,0.0046
80.375,15.2282,0.6936,0.0029,0.0211,0.0174,0.4521,0.0335,0.1942,0.1401,0.0235,0.7665,0.5866,0.0047
80.4375,15.2187,0.692,0.0029,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.7681,0.586,0.0047
80.5,15.2098,0.6905,0.0028,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.7696,0.5854,0.0048
80.5625,15.202,0.6891,0.0028,0.0209,0.0176,0.4455,0.0334,0.1923,0.1382,0.0236,0.771,0.585,0.0048
80.625,15.1953,0.6878,0.0028,0.0208,0.0176,0.4438,0.0334,0.1918,0.1377,0.0236,0.7723,0.5845,0.0048
80.6875,15.1897,0.6865,0.0027,0.0208,0.0176,0.4424,0.0334,0.1914,0.1373,0.0237,0.7736,0.5842,0.0048
80.75,15.1853,0.6853,0.0027,0.0207,0.0177,0.4413,0.0334,0.191,0.137,0.0237,0.7748,0.5839,0.0048
80.8125,15.1819,0.6842,0.0028,0.0207,0.0177,0.4405,0.0334,0.1908,0.1368,0.0237,0.7759,0.5837,0.0048
80.875,15.1797,0.6832,0.0028,0.0207,0.0177,0.4399,0.0334,0.1906,0.1366,0.0237,0.7769,0.5836,0.0048
80.9375,15.1786,0.6822,0.0028,0.0207,0.0177,0.4396,0.0333,0.1906,0.1365,0.0237,0.7779,0.5835,0.0048
81,15.1786,0.6813,0.0029,0.0207,0.0177,0.4396,0.0333,0.1906,0.1365,0.0237,0.7788,0.5835,0.0047
81.0625,15.1797,0.6805,0.0029,0.0207,0.0177,0.4399,0.0334,0.1906,0.1366,0.0237,0.7796,0.5836,0.0047
81.125,15.1819,0.6797,0.003,0.0207,0.0177,0.4405,0.0334,0.1908,0.1368,0.0237,0.7803,0.5837,0.0046
81.1875,15.1853,0.6791,0.0031,0.0207,0.0177,0.4413,0.0334,0.191,0.137,0.0237,0.781,0.5839,0.0045
81.25,15.1897,0.6785,0.0032,0.0208,0.0176,0.4424,0.0334,0.1914,0.1373,0.0237,0.7816,0.5842,0.0044
81.3125,15.1953,0.678,0.0033,0.0208,0.0176,0.4438,0.0334,0.1918,0.1377,0.0236,0.7821,0.5845,0.0043
81.375,15.202,0.6775,0.0034,0.0209,0.0176,0.4455,0.0334,0.1923,0.1382,0.0236,0.7826,0.585,0.0042
81.4375,15.2098,0.6771,0.0035,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.7829,0.5854,0.0041
81.5,15.2187,0.6768,0.0037,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.7832,0.586,0.0039
81.5625,15.2277,0.6765,0.0038,0.0211,0.0174,0.4519,0.0335,0.1941,0.1401,0.0235,0.7836,0.5865,0.0038
81.625,15.2366,0.6762,0.0039,0.0212,0.0173,0.4542,0.0335,0.1948,0.1407,0.0235,0.7839,0.5871,0.0037
81.6875,15.2455,0.6758,0.004,0.0213,0.0173,0.4564,0.0336,0.1954,0.1414,0.0235,0.7842,0.5876,0.0036
81.75,15.2545,0.6755,0.0041,0.0213,0.0172,0.4587,0.0336,0.1961,0.1421,0.0234,0.7846,0.5882,0.0035
81.8125,15.2634,0.6751,0.0042,0.0214,0.0171,0.461,0.0336,0.1968,0.1427,0.0234,0.785,0.5887,0.0034
81.875,15.2723,0.6747,0.0043,0.0215,0.0171,0.4633,0.0336,0.1974,0.1434,0.0234,0.7854,0.5893,0.0033
81.9375,15.2812,0.6742,0.0044,0.0216,0.017,0.4655,0.0337,0.1981,0.144,0.0234,0.7858,0.5898,0.0032
82,15.2902,0.6738,0.0045,0.0217,0.017,0.4678,0.0337,0.1987,0.1447,0.0233,0.7863,0.5904,0.0031
82.0625,15.2991,0.6733,0.0045,0.0217,0.0169,0.4701,0.0337,0.1994,0.1453,0.0233,0.7867,0.5909,0.003
82.125,15.308,0.6728,0.0046,0.0218,0.0168,0.4725,0.0338,0.2,0.146,0.0233,0.7872,0.5915,0.003
82.1875,15.317,0.6723,0.0047,0.0219,0.0168,0.4748,0.0338,0.2007,0.1466,0.0232,0.7877,0.592,0.0029
82.25,15.3259,0.6718,0.0047,0.022,0.0167,0.4771,0.0338,0.2013,0.1473,0.0232,0.7882,0.5926,0.0029
82.3125,15.3348,0.6713,0.0047,0.022,0.0167,0.4794,0.0338,0.202,0.1479,0.0232,0.7888,0.5931,0.0029
82.375,15.3437,0.6707,0.0047,0.0221,0.0166,0.4817,0.0339,0.2027,0.1486,0.0232,0.7893,0.5936,0.0028
82.4375,15.3527,0.6701,0.0048,0.0222,0.0166,0.4841,0.0339,0.2033,0.1492,0.0231,0.7899,0.5942,0.0028
82.5,15.3616,0.6695,0.0048,0.0223,0.0165,0.4864,0.0339,0.204,0.1499,0.0231,0.7905,0.5947,0.0028
82.5625,15.3705,0.6691,0.0048,0.0224,0.0164,0.4888,0.034,0.2046,0.1505,0.0231,0.791,0.5953,0.0028
82.625,15.3795,0.6687,0.0048,0.0224,0.0164,0.4911,0.034,0.2053,0.1512,0.0231,0.7913,0.5958,0.0028
82.6875,15.3884,0.6685,0.0047,0.0225,0.0163,0.4935,0.034,0.2059,0.1518,0.023,0.7915,0.5963,0.0029
82.75,15.3973,0.6685,0.0047,0.0226,0.0163,0.4959,0.034,0.2066,0.1525,0.023,0.7916,0.5969,0.0029
82.8125,15.4062,0.6685,0.0047,0.0227,0.0162,0.4983,0.0341,0.2073,0.1531,0.023,0.7915,0.5974,0.0029
82.875,15.4152,0.6687,0.0047,0.0228,0.0162,0.5007,0.0341,0.2079,0.1538,0.0229,0.7913,0.5979,0.0029
82.9375,15.4241,0.669,0.0046,0.0228,0.0161,0.503,0.0341,0.2086,0.1544,0.0229,0.791,0.5985,0.003
83,15.433,0.6695,0.0046,0.0229,0.0161,0.5054,0.0342,0.2092,0.1551,0.0229,0.7906,0.599,0.003
83.0625,15.442,0.67,0.0045,0.023,0.016,0.5078,0.0342,0.2099,0.1557,0.0229,0.79,0.5995,0.0031
83.125,15.4509,0.6708,0.0044,0.0231,0.016,0.5103,0.0342,0.2106,0.1564,0.0228,0.7893,0.6001,0.0032
83.1875,15.4598,0.6716,0.0044,0.0232,0.0159,0.5127,0.0342,0.2112,0.157,0.0228,0.7885,0.6006,0.0032
83.25,15.4687,0.6726,0.0043,0.0232,0.0159,0.5151,0.0343,0.2119,0.1577,0.0228,0.7875,0.6011,0.0033
83.3125,15.4777,0.6737,0.0042,0.0233,0.0158,0.5175,0.0343,0.2125,0.1583,0.0228,0.7864,0.6017,0.0034
83.375,15.4866,0.6749,0.0041,0.0234,0.0158,0.52,0.0343,0.2132,0.159,0.0227,0.7852,0.6022,0.0035
