"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
72.9375,15.8214,0.6331,0,0.0265,0.0143,0.6162,0.0354,0.2382,0.1834,0.0219,0.6984,0.6215,0
73,15.8214,0.6345,0,0.0265,0.0143,0.6162,0.0354,0.2382,0.1834,0.0219,0.697,0.6215,0
73.0625,15.8203,0.6361,0,0.0265,0.0143,0.6158,0.0354,0.2381,0.1833,0.0219,0.6954,0.6214,0
73.125,15.8181,0.6378,0,0.0265,0.0143,0.6152,0.0354,0.238,0.1831,0.0219,0.6937,0.6213,0
73.1875,15.8147,0.6398,0,0.0265,0.0143,0.6142,0.0354,0.2377,0.1829,0.0219,0.6917,0.6211,0
73.25,15.8103,0.6419,0,0.0264,0.0143,0.6128,0.0354,0.2374,0.1826,0.0219,0.6896,0.6208,0
73.3125,15.8047,0.6441,0,0.0264,0.0143,0.6111,0.0354,0.2369,0.1822,0.0219,0.6874,0.6205,0
73.375,15.798,0.6466,0,0.0263,0.0144,0.6091,0.0353,0.2364,0.1817,0.0219,0.6849,0.6201,0
73.4375,15.7902,0.6492,0,0.0262,0.0144,0.6068,0.0353,0.2359,0.1811,0.0219,0.6823,0.6197,0
73.5,15.7812,0.652,0,0.0262,0.0144,0.6041,0.0353,0.2352,0.1805,0.022,0.6795,0.6192,0
73.5625,15.7718,0.6547,0,0.0261,0.0145,0.6013,0.0353,0.2345,0.1798,0.022,0.6768,0.6187,0
73.625,15.7617,0.6574,0,0.026,0.0145,0.5983,0.0352,0.2337,0.179,0.022,0.6741,0.6181,0
73.6875,15.7511,0.66,0,0.0259,0.0145,0.5952,0.0352,0.2329,0.1783,0.022,0.6715,0.6175,0
73.75,15.74,0.6626,0,0.0258,0.0146,0.5919,0.0352,0.2321,0.1774,0.0221,0.6689,0.6169,0
73.8125,15.7282,0.6651,0,0.0257,0.0146,0.5885,0.0351,0.2312,0.1766,0.0221,0.6664,0.6162,0
73.875,15.716,0.6675,0,0.0255,0.0147,0.5849,0.0351,0.2303,0.1757,0.0221,0.664,0.6155,0
73.9375,15.7031,0.6699,0,0.0254,0.0147,0.5811,0.035,0.2293,0.1748,0.0222,0.6616,0.6148,0
74,15.6897,0.6722,0,0.0253,0.0148,0.5772,0.035,0.2283,0.1738,0.0222,0.6593,0.614,0
74.0625,15.6758,0.6745,0,0.0252,0.0148,0.5732,0.0349,0.2273,0.1728,0.0222,0.6571,0.6132,0
74.125,15.6613,0.6766,0,0.025,0.0149,0.569,0.0349,0.2262,0.1717,0.0223,0.6549,0.6124,0
74.1875,15.6462,0.6788,0,0.0249,0.015,0.5647,0.0348,0.2251,0.1706,0.0223,0.6527,0.6115,0
74.25,15.6306,0.6808,0,0.0247,0.015,0.5602,0.0348,0.2239,0.1695,0.0223,0.6507,0.6106,0
74.3125,15.6144,0.6829,0,0.0246,0.0151,0.5556,0.0347,0.2227,0.1683,0.0224,0.6487,0.6097,0
74.375,15.5977,0.6848,0,0.0244,0.0152,0.5508,0.0347,0.2215,0.1671,0.0224,0.6467,0.6087,0
74.4375,15.5804,0.6867,0,0.0243,0.0153,0.546,0.0346,0.2202,0.1658,0.0225,0.6448,0.6077,0
74.5,15.5625,0.6885,0,0.0241,0.0154,0.541,0.0346,0.2188,0.1645,0.0225,0.643,0.6067,0
74.5625,15.5446,0.6905,0,0.0239,0.0155,0.536,0.0345,0.2175,0.1632,0.0226,0.641,0.6056,0
74.625,15.5268,0.6926,0,0.0238,0.0156,0.531,0.0345,0.2162,0.1619,0.0226,0.6389,0.6046,0
74.6875,15.5089,0.6949,0,0.0236,0.0157,0.5261,0.0344,0.2149,0.1606,0.0227,0.6367,0.6035,0
74.75,15.4911,0.6972,0,0.0234,0.0157,0.5212,0.0343,0.2135,0.1593,0.0227,0.6343,0.6025,0
74.8125,15.4732,0.6998,0,0.0233,0.0158,0.5163,0.0343,0.2122,0.158,0.0228,0.6317,0.6014,0
74.875,15.4554,0.7025,0,0.0231,0.0159,0.5115,0.0342,0.2109,0.1567,0.0228,0.6291,0.6003,0
74.9375,15.4375,0.7053,0,0.023,0.016,0.5066,0.0342,0.2096,0.1554,0.0229,0.6263,0.5993,0
75,15.4196,0.7082,0,0.0228,0.0161,0.5018,0.0341,0.2082,0.1541,0.0229,0.6233,0.5982,0
75.0625,15.4018,0.7113,0,0.0226,0.0163,0.4971,0.0341,0.2069,0.1528,0.023,0.6202,0.5971,0
75.125,15.3839,0.7146,0,0.0225,0.0164,0.4923,0.034,0.2056,0.1515,0.023,0.617,0.5961,0
75.1875,15.3661,0.718,0,0.0223,0.0165,0.4876,0.0339,0.2043,0.1502,0.0231,0.6136,0.595,0
75.25,15.3482,0.7215,0,0.0222,0.0166,0.4829,0.0339,0.203,0.1489,0.0231,0.6101,0.5939,0
75.3125,15.3304,0.7251,0,0.022,0.0167,0.4782,0.0338,0.2017,0.1476,0.0232,0.6065,0.5928,0
75.375,15.3125,0.7289,0,0.0218,0.0168,0.4736,0.0338,0.2004,0.1463,0.0233,0.6027,0.5917,0
75.4375,15.2946,0.7329,0,0.0217,0.0169,0.469,0.0337,0.199,0.145,0.0233,0.5988,0.5907,0
75.5,15.2768,0.737,0,0.0215,0.017,0.4644,0.0337,0.1977,0.1437,0.0234,0.5947,0.5896,0
75.5625,15.2606,0.7408,0,0.0214,0.0171,0.4603,0.0336,0.1965,0.1425,0.0234,0.5909,0.5886,0
75.625,15.2461,0.7444,0,0.0213,0.0172,0.4566,0.0336,0.1955,0.1414,0.0235,0.5874,0.5877,0
75.6875,15.2333,0.7477,0,0.0212,0.0173,0.4533,0.0335,0.1945,0.1405,0.0235,0.5841,0.5869,0
75.75,15.2221,0.7508,0,0.0211,0.0174,0.4505,0.0335,0.1937,0.1397,0.0236,0.581,0.5862,0
75.8125,15.2126,0.7536,0,0.021,0.0175,0.4481,0.0335,0.193,0.139,0.0236,0.5783,0.5856,0
75.875,15.2048,0.7561,0,0.0209,0.0175,0.4462,0.0334,0.1925,0.1384,0.0236,0.5757,0.5851,0
75.9375,15.1987,0.7584,0,0.0209,0.0176,0.4446,0.0334,0.192,0.138,0.0236,0.5735,0.5848,0
76,15.1942,0.7605,0,0.0208,0.0176,0.4435,0.0334,0.1917,0.1377,0.0236,0.5714,0.5845,0
76.0625,15.1914,0.7623,0,0.0208,0.0176,0.4428,0.0334,0.1915,0.1375,0.0237,0.5697,0.5843,0
76.125,15.1903,0.7638,0,0.0208,0.0176,0.4425,0.0334,0.1914,0.1374,0.0237,0.5682,0.5842,0
76.1875,15.1908,0.7651,0,0.0208,0.0176,0.4427,0.0334,0.1914,0.1374,0.0237,0.5669,0.5843,0
76.25,15.1931,0.7661,0,0.0208,0.0176,0.4432,0.0334,0.1916,0.1376,0.0236,0.5659,0.5844,0
76.3125,15.197,0.7669,0,0.0208,0.0176,0.4442,0.0334,0.1919,0.1379,0.0236,0.5651,0.5846,0
76.375,15.2026,0.7674,0,0.0209,0.0176,0.4456,0.0334,0.1923,0.1383,0.0236,0.5646,0.585,0
76.4375,15.2098,0.7676,0,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.5644,0.5854,0
76.5,15.2188,0.7676,0,0.021,0.0174,0.4497,0.0335,0.1935,0.1394,0.0236,0.5644,0.586,0
76.5625,15.226,0.7677,0,0.0211,0.0174,0.4515,0.0335,0.194,0.14,0.0235,0.5643,0.5864,0
76.625,15.2316,0.7679,0,0.0211,0.0173,0.4529,0.0335,0.1944,0.1404,0.0235,0.5641,0.5868,0
76.6875,15.2355,0.7682,0,0.0212,0.0173,0.4539,0.0335,0.1947,0.1407,0.0235,0.5638,0.587,0
76.75,15.2377,0.7686,0,0.0212,0.0173,0.4545,0.0335,0.1949,0.1408,0.0235,0.5635,0.5872,0
76.8125,15.2383,0.7691,0,0.0212,0.0173,0.4546,0.0335,0.1949,0.1409,0.0235,0.563,0.5872,0
76.875,15.2372,0.7696,0,0.0212,0.0173,0.4543,0.0335,0.1948,0.1408,0.0235,0.5624,0.5871,0
76.9375,15.2344,0.7703,0,0.0212,0.0173,0.4536,0.0335,0.1946,0.1406,0.0235,0.5618,0.587,0
77,15.2299,0.771,0,0.0211,0.0174,0.4525,0.0335,0.1943,0.1403,0.0235,0.5611,0.5867,0
77.0625,15.2238,0.7719,0,0.0211,0.0174,0.4509,0.0335,0.1939,0.1398,0.0235,0.5602,0.5863,0
77.125,15.216,0.7728,0,0.021,0.0175,0.449,0.0335,0.1933,0.1392,0.0236,0.5593,0.5858,0
77.1875,15.2065,0.7739,0,0.0209,0.0175,0.4466,0.0334,0.1926,0.1386,0.0236,0.5583,0.5852,0
77.25,15.1953,0.775,0,0.0208,0.0176,0.4438,0.0334,0.1918,0.1377,0.0236,0.5572,0.5845,0
77.3125,15.1825,0.7762,0,0.0207,0.0177,0.4406,0.0334,0.1908,0.1368,0.0237,0.556,0.5837,0
77.375,15.168,0.7775,0,0.0206,0.0178,0.437,0.0333,0.1898,0.1357,0.0237,0.5547,0.5828,0
77.4375,15.1518,0.7789,0,0.0205,0.0179,0.433,0.0333,0.1886,0.1346,0.0238,0.5533,0.5818,0
77.5,15.1339,0.7804,0,0.0203,0.0181,0.4286,0.0332,0.1873,0.1333,0.0238,0.5518,0.5807,0
77.5625,15.1161,0.7818,0,0.0202,0.0182,0.4243,0.0332,0.186,0.132,0.0239,0.5505,0.5796,0
77.625,15.0982,0.7829,0,0.02,0.0183,0.4199,0.0331,0.1847,0.1307,0.024,0.5494,0.5785,0
77.6875,15.0804,0.7839,0,0.0199,0.0185,0.4156,0.033,0.1834,0.1294,0.024,0.5484,0.5773,0
77.75,15.0625,0.7847,0,0.0197,0.0186,0.4113,0.033,0.1821,0.1281,0.0241,0.5476,0.5762,0
77.8125,15.0446,0.7854,0,0.0196,0.0188,0.4071,0.0329,0.1808,0.1268,0.0242,0.547,0.5751,0
77.875,15.0268,0.7858,0,0.0194,0.0189,0.4029,0.0329,0.1795,0.1255,0.0242,0.5466,0.5739,0
77.9375,15.0089,0.7861,0,0.0193,0.019,0.3987,0.0328,0.1782,0.1242,0.0243,0.5463,0.5728,0
78,14.9911,0.7862,0,0.0191,0.0192,0.3945,0.0328,0.177,0.1228,0.0244,0.5462,0.5717,0
78.0625,14.9732,0.7861,0,0.019,0.0193,0.3903,0.0327,0.1757,0.1215,0.0244,0.5462,0.5705,0
78.125,14.9554,0.7859,0,0.0188,0.0195,0.3862,0.0327,0.1744,0.1202,0.0245,0.5465,0.5694,0
78.1875,14.9375,0.7855,0,0.0187,0.0197,0.3821,0.0326,0.1731,0.1189,0.0246,0.5469,0.5682,0
78.25,14.9196,0.7849,0,0.0185,0.0198,0.378,0.0325,0.1718,0.1176,0.0246,0.5475,0.567,0
78.3125,14.9018,0.7841,0,0.0184,0.02,0.374,0.0325,0.1705,0.1163,0.0247,0.5482,0.5659,0
78.375,14.8839,0.7832,0,0.0182,0.0201,0.3699,0.0324,0.1692,0.115,0.0248,0.5491,0.5647,0
78.4375,14.8661,0.7821,0,0.0181,0.0203,0.3659,0.0324,0.168,0.1137,0.0248,0.5502,0.5636,0
78.5,14.8482,0.7808,0,0.018,0.0205,0.362,0.0323,0.1667,0.1124,0.0249,0.5515,0.5624,0
78.5625,14.8298,0.7795,0,0.0178,0.0206,0.3579,0.0323,0.1654,0.1111,0.025,0.5527,0.5612,0
78.625,14.8108,0.7782,0,0.0177,0.0208,0.3537,0.0322,0.164,0.1097,0.0251,0.554,0.5599,0
78.6875,14.7913,0.777,0,0.0175,0.021,0.3495,0.0322,0.1626,0.1083,0.0251,0.5552,0.5586,0
78.75,14.7712,0.7757,0,0.0173,0.0212,0.3451,0.0321,0.1612,0.1068,0.0252,0.5564,0.5573,0
78.8125,14.7506,0.7745,0,0.0172,0.0214,0.3407,0.032,0.1597,0.1053,0.0253,0.5576,0.5559,0
78.875,14.7294,0.7733,0,0.017,0.0216,0.3361,0.032,0.1582,0.1038,0.0254,0.5588,0.5545,0
78.9375,14.7076,0.7721,0,0.0169,0.0219,0.3315,0.0319,0.1567,0.1022,0.0255,0.56,0.5531,0
79,14.6853,0.7709,0,0.0167,0.0221,0.3268,0.0318,0.1551,0.1006,0.0256,0.5612,0.5516,0
79.0625,14.6624,0.7698,0,0.0165,0.0223,0.3221,0.0318,0.1535,0.0989,0.0257,0.5623,0.55,0
79.125,14.639,0.7686,0,0.0163,0.0226,0.3172,0.0317,0.1518,0.0972,0.0258,0.5635,0.5484,0
79.1875,14.615,0.7675,0,0.0161,0.0229,0.3123,0.0316,0.1501,0.0954,0.0259,0.5646,0.5468,0
79.25,14.5904,0.7663,0,0.016,0.0231,0.3073,0.0315,0.1484,0.0936,0.026,0.5657,0.5451,0
79.3125,14.5653,0.7652,0,0.0158,0.0234,0.3023,0.0315,0.1466,0.0918,0.0261,0.5668,0.5434,0
79.375,14.5396,0.7641,0,0.0156,0.0237,0.2972,0.0314,0.1448,0.0899,0.0263,0.5679,0.5416,0
79.4375,14.5134,0.763,0,0.0154,0.024,0.292,0.0313,0.143,0.088,0.0264,0.5689,0.5398,0
79.5,14.4866,0.7619,0,0.0152,0.0243,0.2868,0.0312,0.1411,0.0861,0.0265,0.57,0.538,0
79.5625,14.4598,0.7608,0,0.015,0.0246,0.2816,0.0312,0.1392,0.0841,0.0266,0.5711,0.5361,0
79.625,14.433,0.7596,0,0.0148,0.025,0.2765,0.0311,0.1374,0.0822,0.0268,0.5723,0.5343,0
79.6875,14.4062,0.7584,0,0.0146,0.0253,0.2714,0.031,0.1355,0.0802,0.0269,0.5735,0.5324,0
79.75,14.3795,0.7572,0,0.0144,0.0256,0.2664,0.0309,0.1336,0.0783,0.027,0.5747,0.5305,0
79.8125,14.3527,0.7559,0,0.0142,0.026,0.2615,0.0308,0.1318,0.0763,0.0272,0.576,0.5286,0
79.875,14.3259,0.7545,0,0.0141,0.0263,0.2566,0.0308,0.1299,0.0744,0.0273,0.5774,0.5267,0
79.9375,14.2991,0.7531,0,0.0139,0.0267,0.2517,0.0307,0.1281,0.0724,0.0275,0.5787,0.5248,0
80,14.2723,0.7516,0,0.0137,0.0271,0.2469,0.0306,0.1262,0.0705,0.0276,0.5802,0.5229,0
80.0625,14.2455,0.7501,0,0.0135,0.0274,0.2422,0.0305,0.1244,0.0685,0.0277,0.5817,0.521,0
80.125,14.2187,0.7486,0,0.0133,0.0278,0.2375,0.0305,0.1225,0.0665,0.0279,0.5832,0.519,0
80.1875,14.192,0.747,0,0.0131,0.0282,0.2329,0.0304,0.1207,0.0646,0.028,0.5848,0.5171,0
80.25,14.1652,0.7454,0,0.013,0.0285,0.2283,0.0303,0.1189,0.0626,0.0282,0.5864,0.5151,0
80.3125,14.1384,0.7437,0,0.0128,0.0289,0.2237,0.0302,0.117,0.0607,0.0283,0.5881,0.5132,0
80.375,14.1116,0.7419,0,0.0126,0.0293,0.2193,0.0301,0.1152,0.0587,0.0285,0.5898,0.5112,0
80.4375,14.0848,0.7402,0,0.0124,0.0297,0.2148,0.0301,0.1134,0.0568,0.0286,0.5916,0.5093,0
80.5,14.058,0.7383,0,0.0122,0.0301,0.2105,0.03,0.1116,0.0548,0.0288,0.5934,0.5073,0
80.5625,14.0307,0.7367,0,0.0121,0.0306,0.2061,0.0299,0.1097,0.0528,0.0289,0.595,0.5053,0
80.625,14.0028,0.7352,0,0.0119,0.031,0.2016,0.0298,0.1078,0.0508,0.0291,0.5965,0.5032,0
80.6875,13.9743,0.7339,0,0.0117,0.0314,0.1971,0.0298,0.1059,0.0487,0.0293,0.5978,0.5011,0
80.75,13.9453,0.7328,0,0.0115,0.0319,0.1926,0.0297,0.104,0.0466,0.0295,0.5989,0.4989,0
80.8125,13.9157,0.7318,0,0.0113,0.0324,0.1881,0.0296,0.102,0.0445,0.0296,0.5998,0.4967,0
80.875,13.8856,0.731,0,0.0112,0.0329,0.1836,0.0295,0.0999,0.0423,0.0298,0.6006,0.4944,0
80.9375,13.8549,0.7304,0,0.011,0.0334,0.179,0.0294,0.0979,0.04,0.03,0.6012,0.492,0
81,13.8237,0.73,0,0.0108,0.0339,0.1744,0.0293,0.0958,0.0377,0.0302,0.6016,0.4897,0
81.0625,13.7919,0.7297,0,0.0106,0.0345,0.1698,0.0292,0.0937,0.0354,0.0304,0.6019,0.4872,0
81.125,13.7595,0.7297,0,0.0104,0.0351,0.1652,0.0292,0.0915,0.0331,0.0307,0.602,0.4847,0
81.1875,13.7266,0.7297,0,0.0102,0.0356,0.1606,0.0291,0.0894,0.0307,0.0309,0.6019,0.4822,0
81.25,13.6931,0.73,0,0.01,0.0363,0.156,0.029,0.0871,0.0282,0.0311,0.6016,0.4796,0
81.3125,13.659,0.7305,0,0.0098,0.0369,0.1513,0.0289,0.0849,0.0257,0.0313,0.6012,0.4769,0
81.375,13.6244,0.7311,0,0.0096,0.0375,0.1467,0.0288,0.0826,0.0232,0.0316,0.6006,0.4742,0
81.4375,13.5893,0.7319,0,0.0094,0.0382,0.1421,0.0287,0.0803,0.0207,0.0318,0.5998,0.4715,0
81.5,13.5536,0.7328,0,0.0092,0.0389,0.1375,0.0286,0.078,0.0181,0.0321,0.5988,0.4686,0
81.5625,13.5195,0.7337,0,0.009,0.0396,0.1333,0.0285,0.0758,0.0156,0.0323,0.5979,0.4659,0
81.625,13.4872,0.7345,0,0.0089,0.0402,0.1292,0.0284,0.0737,0.0132,0.0326,0.5972,0.4633,0
81.6875,13.4565,0.7352,0,0.0087,0.0408,0.1255,0.0283,0.0717,0.011,0.0328,0.5965,0.4609,0
81.75,13.4275,0.7358,0,0.0085,0.0414,0.122,0.0282,0.0698,0.0089,0.033,0.5959,0.4585,0
81.8125,13.4001,0.7363,0,0.0084,0.042,0.1188,0.0282,0.068,0.0069,0.0332,0.5954,0.4563,0
81.875,13.3744,0.7367,0,0.0083,0.0425,0.1158,0.0281,0.0664,0.005,0.0334,0.595,0.4542,0
81.9375,13.3504,0.737,0,0.0081,0.0431,0.1131,0.028,0.0649,0.0032,0.0336,0.5947,0.4523,0
82,13.3281,0.7372,0,0.008,0.0435,0.1105,0.028,0.0634,0.0016,0.0338,0.5945,0.4504,0
82.0625,13.3075,0.7373,0,0.0079,0.044,0.1082,0.0279,0.0621,1e-04,0.034,0.5944,0.4487,0
82.125,13.2885,0.7373,0,0.0078,0.0444,0.1061,0.0279,0.0609,-0.0013,0.0341,0.5943,0.4472,0
82.1875,13.2712,0.7373,0,0.0077,0.0448,0.1042,0.0278,0.0598,-0.0025,0.0343,0.5944,0.4458,0
82.25,13.2556,0.7371,0,0.0077,0.0451,0.1025,0.0278,0.0588,-0.0037,0.0344,0.5946,0.4445,0
82.3125,13.2416,0.7369,0,0.0076,0.0454,0.101,0.0277,0.0579,-0.0047,0.0345,0.5948,0.4433,0
82.375,13.2294,0.7365,0,0.0075,0.0457,0.0997,0.0277,0.0571,-0.0056,0.0346,0.5952,0.4423,0
82.4375,13.2188,0.7361,0,0.0075,0.046,0.0986,0.0277,0.0565,-0.0064,0.0347,0.5956,0.4414,0
82.5,13.2098,0.7355,0,0.0074,0.0462,0.0977,0.0277,0.0559,-0.007,0.0348,0.5961,0.4407,0
82.5625,13.2003,0.735,0,0.0074,0.0464,0.0967,0.0276,0.0553,-0.0077,0.0348,0.5967,0.4399,0
82.625,13.1903,0.7344,0,0.0073,0.0466,0.0956,0.0276,0.0547,-0.0084,0.0349,0.5973,0.439,0
82.6875,13.1797,0.7338,0,0.0073,0.0468,0.0945,0.0276,0.054,-0.0092,0.035,0.5979,0.4382,0
82.75,13.1685,0.7331,0,0.0072,0.0471,0.0934,0.0276,0.0533,-0.01,0.0351,0.5985,0.4372,0
82.8125,13.1568,0.7324,0,0.0072,0.0474,0.0922,0.0275,0.0526,-0.0109,0.0352,0.5992,0.4362,0
82.875,13.1445,0.7317,0,0.0071,0.0477,0.0909,0.0275,0.0518,-0.0118,0.0353,0.5999,0.4352,0
82.9375,13.1317,0.731,0,0.0071,0.048,0.0896,0.0275,0.051,-0.0127,0.0354,0.6006,0.4341,0
83,13.1183,0.7303,0,0.007,0.0483,0.0883,0.0274,0.0501,-0.0137,0.0355,0.6014,0.433,0
83.0625,13.1044,0.7295,0,0.0069,0.0486,0.0869,0.0274,0.0493,-0.0147,0.0357,0.6022,0.4318,0
83.125,13.0898,0.7287,0,0.0069,0.049,0.0855,0.0273,0.0483,-0.0158,0.0358,0.603,0.4306,0
83.1875,13.0748,0.7278,0,0.0068,0.0493,0.084,0.0273,0.0474,-0.0168,0.0359,0.6038,0.4293,0
83.25,13.0592,0.727,0,0.0067,0.0497,0.0825,0.0273,0.0464,-0.018,0.0361,0.6046,0.428,0
83.3125,13.043,0.7261,0,0.0066,0.0501,0.081,0.0272,0.0454,-0.0192,0.0362,0.6055,0.4266,0
83.375,13.0262,0.7252,0,0.0066,0.0505,0.0794,0.0272,0.0444,-0.0204,0.0364,0.6064,0.4252,0
83.4375,13.0089,0.7242,0,0.0065,0.0509,0.0778,0.0271,0.0433,-0.0216,0.0365,0.6074,0.4237,0
83.5,12.9911,0.7233,0,0.0064,0.0514,0.0761,0.0271,0.0422,-0.023,0.0367,0.6083,0.4222,0
83.5625,12.9743,0.7223,0,0.0063,0.0518,0.0746,0.027,0.0412,-0.0242,0.0368,0.6093,0.4208,0
83.625,12.9587,0.7214,0,0.0063,0.0522,0.0732,0.027,0.0402,-0.0253,0.037,0.6102,0.4194,0
83.6875,12.9442,0.7204,0,0.0062,0.0525,0.0719,0.027,0.0393,-0.0264,0.0371,0.6112,0.4182,0
83.75,12.9308,0.7195,0,0.0061,0.0529,0.0707,0.0269,0.0385,-0.0273,0.0372,0.6121,0.417,0
83.8125,12.9185,0.7185,0,0.0061,0.0532,0.0696,0.0269,0.0377,-0.0282,0.0373,0.6131,0.416,0
83.875,12.9074,0.7176,0,0.006,0.0535,0.0687,0.0269,0.037,-0.0291,0.0374,0.614,0.415,0
83.9375,12.8973,0.7167,0,0.006,0.0537,0.0678,0.0268,0.0364,-0.0298,0.0375,0.6149,0.4141,0
84,12.8884,0.7158,0,0.006,0.054,0.067,0.0268,0.0359,-0.0304,0.0376,0.6158,0.4133,0
84.0625,12.8806,0.7149,0,0.0059,0.0542,0.0664,0.0268,0.0354,-0.031,0.0377,0.6167,0.4127,0
84.125,12.8739,0.714,0,0.0059,0.0544,0.0658,0.0268,0.035,-0.0315,0.0378,0.6176,0.4121,0
84.1875,12.8683,0.7131,0,0.0059,0.0545,0.0653,0.0268,0.0346,-0.0319,0.0378,0.6185,0.4116,0
84.25,12.8638,0.7122,0,0.0058,0.0546,0.0649,0.0268,0.0344,-0.0322,0.0379,0.6194,0.4112,0
84.3125,12.8605,0.7113,0,0.0058,0.0547,0.0647,0.0268,0.0341,-0.0325,0.0379,0.6203,0.4109,0
84.375,12.8583,0.7104,0,0.0058,0.0548,0.0645,0.0267,0.034,-0.0326,0.0379,0.6211,0.4107,0
84.4375,12.8571,0.7096,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.622,0.4106,0
84.5,12.8571,0.7087,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6229,0.4106,0
84.5625,12.8571,0.7078,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6237,0.4106,0
84.625,12.8571,0.707,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6246,0.4106,0
84.6875,12.8571,0.7061,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6254,0.4106,0
84.75,12.8571,0.7052,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6263,0.4106,0
84.8125,12.8571,0.7044,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6271,0.4106,0
84.875,12.8571,0.7035,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.628,0.4106,0
84.9375,12.8571,0.7027,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6289,0.4106,0
85,12.8571,0.7018,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6297,0.4106,0
85.0625,12.8571,0.7009,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6306,0.4106,0
85.125,12.8571,0.7001,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6314,0.4106,0
85.1875,12.8571,0.6992,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6323,0.4106,0
85.25,12.8571,0.6984,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6332,0.4106,0
85.3125,12.8571,0.6975,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.634,0.4106,0
85.375,12.8571,0.6966,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6349,0.4106,0
85.4375,12.8571,0.6958,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6357,0.4106,0
85.5,12.8571,0.6949,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6366,0.4106,0
85.5625,12.8571,0.6941,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6374,0.4106,0
85.625,12.8571,0.6933,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6382,0.4106,0
85.6875,12.8571,0.6925,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.639,0.4106,0
85.75,12.8571,0.6917,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6398,0.4106,0
85.8125,12.8571,0.691,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6405,0.4106,0
85.875,12.8571,0.6903,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6412,0.4106,0
85.9375,12.8571,0.6897,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6419,0.4106,0
86,12.8571,0.689,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6425,0.4106,0
86.0625,12.8571,0.6884,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6431,0.4106,0
86.125,12.8571,0.6878,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6437,0.4106,0
86.1875,12.8571,0.6872,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6443,0.4106,0
86.25,12.8571,0.6867,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6448,0.4106,0
86.3125,12.8571,0.6862,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6453,0.4106,0
86.375,12.8571,0.6857,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6458,0.4106,0
86.4375,12.8571,0.6852,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6463,0.4106,0
86.5,12.8571,0.6848,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6467,0.4106,0
86.5625,12.8583,0.6845,0,0.0058,0.0548,0.0645,0.0267,0.034,-0.0326,0.0379,0.6471,0.4107,0
86.625,12.8605,0.6842,0,0.0058,0.0547,0.0647,0.0268,0.0341,-0.0325,0.0379,0.6473,0.4109,0
86.6875,12.8638,0.684,0,0.0058,0.0546,0.0649,0.0268,0.0344,-0.0322,0.0379,0.6475,0.4112,0
