"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
39.8125,15.0759,0.8393,0,0.0198,0.0185,0.4146,0.033,0.1831,0.129,0.0241,0.5739,0.5771,0
39.875,15.1027,0.8394,0,0.02,0.0183,0.421,0.0331,0.185,0.131,0.024,0.5737,0.5788,0
39.9375,15.1295,0.8396,0,0.0203,0.0181,0.4275,0.0332,0.187,0.1329,0.0239,0.5735,0.5804,0
40,15.1562,0.8399,0,0.0205,0.0179,0.4341,0.0333,0.1889,0.1349,0.0238,0.5733,0.5821,0
40.0625,15.183,0.8401,0,0.0207,0.0177,0.4407,0.0334,0.1909,0.1368,0.0237,0.573,0.5838,0
40.125,15.2098,0.8404,0,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.5727,0.5854,0
40.1875,15.2366,0.8407,0,0.0212,0.0173,0.4542,0.0335,0.1948,0.1407,0.0235,0.5724,0.5871,0
40.25,15.2634,0.8411,0,0.0214,0.0171,0.461,0.0336,0.1968,0.1427,0.0234,0.5721,0.5887,0
40.3125,15.2902,0.8414,0,0.0217,0.017,0.4678,0.0337,0.1987,0.1447,0.0233,0.5717,0.5904,0
40.375,15.317,0.8418,0,0.0219,0.0168,0.4748,0.0338,0.2007,0.1466,0.0232,0.5714,0.592,0
40.4375,15.3437,0.8423,0,0.0221,0.0166,0.4817,0.0339,0.2027,0.1486,0.0232,0.5709,0.5936,0
40.5,15.3705,0.8427,0,0.0224,0.0164,0.4888,0.034,0.2046,0.1505,0.0231,0.5705,0.5953,0
40.5625,15.3968,0.8432,0,0.0226,0.0163,0.4957,0.034,0.2066,0.1524,0.023,0.5701,0.5968,0
40.625,15.4224,0.8436,0,0.0228,0.0161,0.5026,0.0341,0.2085,0.1543,0.0229,0.5697,0.5984,0
40.6875,15.4475,0.844,0,0.0231,0.016,0.5094,0.0342,0.2103,0.1561,0.0229,0.5693,0.5999,0
40.75,15.4721,0.8443,0,0.0233,0.0159,0.516,0.0343,0.2121,0.1579,0.0228,0.5689,0.6013,0
40.8125,15.4961,0.8447,0,0.0235,0.0157,0.5226,0.0344,0.2139,0.1597,0.0227,0.5686,0.6028,0
40.875,15.5195,0.845,0,0.0237,0.0156,0.529,0.0344,0.2156,0.1614,0.0226,0.5683,0.6041,0
40.9375,15.5424,0.8453,0,0.0239,0.0155,0.5354,0.0345,0.2173,0.163,0.0226,0.568,0.6055,0
41,15.5647,0.8456,0,0.0241,0.0154,0.5416,0.0346,0.219,0.1647,0.0225,0.5677,0.6068,0
41.0625,15.5865,0.8459,0,0.0243,0.0153,0.5477,0.0347,0.2206,0.1663,0.0225,0.5674,0.6081,0
41.125,15.6077,0.8461,0,0.0245,0.0152,0.5537,0.0347,0.2222,0.1678,0.0224,0.5672,0.6093,0
41.1875,15.6283,0.8463,0,0.0247,0.0151,0.5596,0.0348,0.2237,0.1693,0.0223,0.567,0.6105,0
41.25,15.6484,0.8465,0,0.0249,0.015,0.5653,0.0349,0.2252,0.1708,0.0223,0.5668,0.6116,0
41.3125,15.668,0.8467,0,0.0251,0.0149,0.5709,0.0349,0.2267,0.1722,0.0222,0.5666,0.6128,0
41.375,15.6869,0.8469,0,0.0253,0.0148,0.5764,0.035,0.2281,0.1736,0.0222,0.5665,0.6139,0
41.4375,15.7054,0.847,0,0.0254,0.0147,0.5818,0.035,0.2295,0.1749,0.0221,0.5663,0.6149,0
41.5,15.7232,0.8471,0,0.0256,0.0146,0.587,0.0351,0.2308,0.1762,0.0221,0.5662,0.6159,0
41.5625,15.7405,0.8471,0,0.0258,0.0146,0.5921,0.0352,0.2321,0.1775,0.0221,0.5663,0.6169,0
41.625,15.7573,0.8468,0,0.0259,0.0145,0.597,0.0352,0.2334,0.1787,0.022,0.5665,0.6178,0
41.6875,15.7734,0.8464,0,0.0261,0.0144,0.6018,0.0353,0.2346,0.1799,0.022,0.5669,0.6188,0
41.75,15.7891,0.8459,0,0.0262,0.0144,0.6065,0.0353,0.2358,0.181,0.0219,0.5674,0.6196,0
41.8125,15.8041,0.8451,0,0.0264,0.0143,0.611,0.0354,0.2369,0.1821,0.0219,0.5682,0.6205,0
41.875,15.8186,0.8442,0,0.0265,0.0143,0.6153,0.0354,0.238,0.1832,0.0219,0.569,0.6213,0
41.9375,15.8326,0.8431,0,0.0267,0.0142,0.6195,0.0355,0.239,0.1842,0.0218,0.5701,0.6221,0
42,15.846,0.8419,0,0.0268,0.0142,0.6236,0.0355,0.2401,0.1852,0.0218,0.5713,0.6228,0
42.0625,15.8588,0.8404,0,0.0269,0.0141,0.6275,0.0356,0.241,0.1861,0.0218,0.5727,0.6235,0
42.125,15.8711,0.8388,0,0.027,0.0141,0.6312,0.0356,0.242,0.187,0.0218,0.5743,0.6242,0
42.1875,15.8828,0.8371,0,0.0271,0.0141,0.6348,0.0356,0.2428,0.1879,0.0217,0.576,0.6249,0
42.25,15.894,0.8351,0,0.0273,0.014,0.6382,0.0357,0.2437,0.1887,0.0217,0.5779,0.6255,0
42.3125,15.9046,0.833,0,0.0274,0.014,0.6415,0.0357,0.2445,0.1894,0.0217,0.58,0.6261,0
42.375,15.9146,0.8307,0,0.0275,0.014,0.6446,0.0357,0.2452,0.1902,0.0217,0.5822,0.6266,0
42.4375,15.9241,0.8282,0,0.0275,0.0139,0.6475,0.0358,0.246,0.1909,0.0216,0.5846,0.6271,0
42.5,15.933,0.8256,0,0.0276,0.0139,0.6503,0.0358,0.2466,0.1915,0.0216,0.5872,0.6276,0
42.5625,15.9403,0.8229,0,0.0277,0.0139,0.6526,0.0358,0.2472,0.192,0.0216,0.5898,0.628,0
42.625,15.9459,0.8202,0,0.0278,0.0139,0.6543,0.0358,0.2476,0.1925,0.0216,0.5925,0.6283,0
42.6875,15.9498,0.8174,0,0.0278,0.0138,0.6555,0.0359,0.2479,0.1927,0.0216,0.5952,0.6285,0
42.75,15.952,0.8146,0,0.0278,0.0138,0.6562,0.0359,0.2481,0.1929,0.0216,0.598,0.6287,0
42.8125,15.9526,0.8117,0,0.0278,0.0138,0.6564,0.0359,0.2481,0.1929,0.0216,0.6008,0.6287,0
42.875,15.9515,0.8088,0,0.0278,0.0138,0.656,0.0359,0.248,0.1929,0.0216,0.6037,0.6286,0
42.9375,15.9487,0.8058,0,0.0278,0.0138,0.6552,0.0359,0.2478,0.1927,0.0216,0.6067,0.6285,0
43,15.9442,0.8027,0,0.0277,0.0139,0.6538,0.0358,0.2475,0.1923,0.0216,0.6097,0.6282,0
43.0625,15.9381,0.7997,0,0.0277,0.0139,0.6519,0.0358,0.247,0.1919,0.0216,0.6127,0.6279,0
43.125,15.9302,0.7965,0,0.0276,0.0139,0.6494,0.0358,0.2464,0.1913,0.0216,0.6158,0.6275,0
43.1875,15.9208,0.7933,0,0.0275,0.0139,0.6465,0.0358,0.2457,0.1906,0.0216,0.6189,0.627,0
43.25,15.9096,0.7901,0,0.0274,0.014,0.6431,0.0357,0.2449,0.1898,0.0217,0.6221,0.6263,0
43.3125,15.8968,0.7868,0,0.0273,0.014,0.6391,0.0357,0.2439,0.1889,0.0217,0.6254,0.6256,0
43.375,15.8823,0.7835,0,0.0271,0.0141,0.6346,0.0356,0.2428,0.1878,0.0217,0.6287,0.6248,0
43.4375,15.8661,0.7801,0,0.027,0.0141,0.6297,0.0356,0.2416,0.1866,0.0218,0.632,0.6239,0
43.5,15.8482,0.7767,0,0.0268,0.0142,0.6243,0.0355,0.2402,0.1853,0.0218,0.6355,0.6229,0
43.5625,15.8304,0.7733,0,0.0266,0.0142,0.6189,0.0355,0.2389,0.184,0.0218,0.6388,0.622,0
43.625,15.8125,0.77,0,0.0265,0.0143,0.6135,0.0354,0.2375,0.1827,0.0219,0.642,0.621,0
43.6875,15.7946,0.7668,0,0.0263,0.0144,0.6081,0.0353,0.2362,0.1814,0.0219,0.6452,0.62,0
43.75,15.7768,0.7637,0,0.0261,0.0144,0.6028,0.0353,0.2349,0.1801,0.022,0.6483,0.6189,0
43.8125,15.7589,0.7607,0,0.0259,0.0145,0.5975,0.0352,0.2335,0.1788,0.022,0.6513,0.6179,0
43.875,15.7411,0.7577,0,0.0258,0.0146,0.5922,0.0352,0.2322,0.1775,0.0221,0.6543,0.6169,0
43.9375,15.7232,0.7548,0,0.0256,0.0146,0.587,0.0351,0.2308,0.1762,0.0221,0.6572,0.6159,0
44,15.7054,0.752,0,0.0254,0.0147,0.5818,0.035,0.2295,0.1749,0.0221,0.66,0.6149,0
44.0625,15.6875,0.7493,0,0.0253,0.0148,0.5766,0.035,0.2282,0.1736,0.0222,0.6627,0.6139,0
44.125,15.6696,0.7467,0,0.0251,0.0149,0.5714,0.0349,0.2268,0.1723,0.0222,0.6653,0.6129,0
44.1875,15.6518,0.7441,0,0.0249,0.015,0.5663,0.0349,0.2255,0.171,0.0223,0.6679,0.6118,0
44.25,15.6339,0.7416,0,0.0248,0.015,0.5612,0.0348,0.2242,0.1697,0.0223,0.6704,0.6108,0
44.3125,15.6161,0.7392,0,0.0246,0.0151,0.5561,0.0347,0.2228,0.1684,0.0224,0.6728,0.6098,0
44.375,15.5982,0.7369,0,0.0244,0.0152,0.551,0.0347,0.2215,0.1671,0.0224,0.6751,0.6087,0
44.4375,15.5804,0.7346,0,0.0243,0.0153,0.546,0.0346,0.2202,0.1658,0.0225,0.6774,0.6077,0
44.5,15.5625,0.7324,0,0.0241,0.0154,0.541,0.0346,0.2188,0.1645,0.0225,0.6795,0.6067,0
44.5625,15.5446,0.7302,0,0.0239,0.0155,0.536,0.0345,0.2175,0.1632,0.0226,0.6817,0.6056,0
44.625,15.5268,0.728,0,0.0238,0.0156,0.531,0.0345,0.2162,0.1619,0.0226,0.6839,0.6046,0
44.6875,15.5089,0.7258,0,0.0236,0.0157,0.5261,0.0344,0.2149,0.1606,0.0227,0.6862,0.6035,0
44.75,15.4911,0.7235,0,0.0234,0.0157,0.5212,0.0343,0.2135,0.1593,0.0227,0.6884,0.6025,0
44.8125,15.4732,0.7212,0,0.0233,0.0158,0.5163,0.0343,0.2122,0.158,0.0228,0.6907,0.6014,0
44.875,15.4554,0.7189,0,0.0231,0.0159,0.5115,0.0342,0.2109,0.1567,0.0228,0.693,0.6003,0
44.9375,15.4375,0.7166,0,0.023,0.016,0.5066,0.0342,0.2096,0.1554,0.0229,0.6953,0.5993,0
45,15.4196,0.7143,0,0.0228,0.0161,0.5018,0.0341,0.2082,0.1541,0.0229,0.6977,0.5982,0
45.0625,15.4018,0.7119,0,0.0226,0.0163,0.4971,0.0341,0.2069,0.1528,0.023,0.7001,0.5971,0
45.125,15.3839,0.7095,0,0.0225,0.0164,0.4923,0.034,0.2056,0.1515,0.023,0.7024,0.5961,0
45.1875,15.3661,0.7071,0,0.0223,0.0165,0.4876,0.0339,0.2043,0.1502,0.0231,0.7049,0.595,0
45.25,15.3482,0.7047,0,0.0222,0.0166,0.4829,0.0339,0.203,0.1489,0.0231,0.7073,0.5939,0
45.3125,15.3304,0.7022,0,0.022,0.0167,0.4782,0.0338,0.2017,0.1476,0.0232,0.7097,0.5928,0
45.375,15.3125,0.6997,0,0.0218,0.0168,0.4736,0.0338,0.2004,0.1463,0.0233,0.7122,0.5917,0
45.4375,15.2946,0.6972,0,0.0217,0.0169,0.469,0.0337,0.199,0.145,0.0233,0.7147,0.5907,0
45.5,15.2768,0.6947,0,0.0215,0.017,0.4644,0.0337,0.1977,0.1437,0.0234,0.7172,0.5896,0
45.5625,15.2584,0.6922,0,0.0214,0.0172,0.4597,0.0336,0.1964,0.1423,0.0234,0.7197,0.5884,0
45.625,15.2394,0.6898,0,0.0212,0.0173,0.4549,0.0335,0.195,0.141,0.0235,0.7221,0.5873,0
45.6875,15.2199,0.6874,0,0.021,0.0174,0.4499,0.0335,0.1936,0.1395,0.0236,0.7245,0.5861,0
45.75,15.1998,0.6851,0,0.0209,0.0176,0.4449,0.0334,0.1921,0.1381,0.0236,0.7269,0.5848,0
45.8125,15.1791,0.6828,0,0.0207,0.0177,0.4398,0.0333,0.1906,0.1366,0.0237,0.7292,0.5835,0
45.875,15.1579,0.6805,0,0.0205,0.0179,0.4345,0.0333,0.189,0.135,0.0238,0.7314,0.5822,0
45.9375,15.1362,0.6783,0,0.0203,0.018,0.4292,0.0332,0.1875,0.1334,0.0238,0.7337,0.5809,0
46,15.1138,0.6761,0,0.0201,0.0182,0.4237,0.0331,0.1858,0.1318,0.0239,0.7358,0.5795,0
46.0625,15.091,0.674,0,0.0199,0.0184,0.4182,0.0331,0.1842,0.1301,0.024,0.738,0.578,0
46.125,15.0675,0.6719,0,0.0197,0.0186,0.4125,0.033,0.1825,0.1284,0.0241,0.74,0.5765,0
46.1875,15.0435,0.6698,0,0.0195,0.0188,0.4068,0.0329,0.1807,0.1267,0.0242,0.7421,0.575,0
46.25,15.019,0.6678,0,0.0193,0.019,0.401,0.0328,0.179,0.1249,0.0243,0.7441,0.5734,0
46.3125,14.9939,0.6659,0,0.0191,0.0192,0.3951,0.0328,0.1772,0.1231,0.0244,0.746,0.5718,0
46.375,14.9682,0.664,0,0.0189,0.0194,0.3892,0.0327,0.1753,0.1212,0.0244,0.7479,0.5702,0
46.4375,14.942,0.6621,0,0.0187,0.0196,0.3831,0.0326,0.1734,0.1193,0.0245,0.7498,0.5685,0
46.5,14.9152,0.6603,0,0.0185,0.0199,0.377,0.0325,0.1715,0.1173,0.0247,0.7516,0.5668,0
46.5625,14.889,0.6584,0,0.0183,0.0201,0.3711,0.0324,0.1696,0.1154,0.0248,0.7535,0.5651,0
46.625,14.8633,0.6566,0,0.0181,0.0203,0.3653,0.0324,0.1678,0.1135,0.0249,0.7553,0.5634,0
46.6875,14.8382,0.6548,0,0.0179,0.0206,0.3597,0.0323,0.166,0.1117,0.025,0.7571,0.5617,0
46.75,14.8136,0.653,0,0.0177,0.0208,0.3543,0.0322,0.1642,0.1099,0.0251,0.7589,0.5601,0
46.8125,14.7896,0.6512,0,0.0175,0.021,0.3491,0.0321,0.1625,0.1082,0.0252,0.7607,0.5585,0
46.875,14.7662,0.6494,0,0.0173,0.0213,0.344,0.0321,0.1608,0.1065,0.0253,0.7624,0.557,0
46.9375,14.7433,0.6476,0,0.0171,0.0215,0.3391,0.032,0.1592,0.1048,0.0254,0.7642,0.5554,0
47,14.721,0.6459,0,0.017,0.0217,0.3343,0.0319,0.1576,0.1032,0.0254,0.766,0.554,0
47.0625,14.6992,0.6441,0,0.0168,0.0219,0.3298,0.0319,0.1561,0.1016,0.0255,0.7677,0.5525,0
47.125,14.678,0.6423,0,0.0166,0.0222,0.3253,0.0318,0.1546,0.1,0.0256,0.7695,0.5511,0
47.1875,14.6574,0.6406,0,0.0165,0.0224,0.321,0.0317,0.1531,0.0985,0.0257,0.7712,0.5497,0
47.25,14.6373,0.6388,0,0.0163,0.0226,0.3169,0.0317,0.1517,0.0971,0.0258,0.773,0.5483,0
47.3125,14.6177,0.6371,0,0.0162,0.0228,0.3129,0.0316,0.1503,0.0956,0.0259,0.7747,0.547,0
47.375,14.5988,0.6354,0,0.016,0.023,0.309,0.0316,0.149,0.0943,0.026,0.7764,0.5457,0
47.4375,14.5804,0.6336,0,0.0159,0.0232,0.3053,0.0315,0.1477,0.0929,0.0261,0.7781,0.5444,0
47.5,14.5625,0.6319,0,0.0158,0.0234,0.3017,0.0315,0.1464,0.0916,0.0262,0.7798,0.5432,0
47.5625,14.5446,0.6303,0,0.0156,0.0236,0.2982,0.0314,0.1452,0.0903,0.0262,0.7815,0.542,0
47.625,14.5268,0.6287,0,0.0155,0.0238,0.2946,0.0314,0.1439,0.089,0.0263,0.783,0.5408,0
47.6875,14.5089,0.6272,0,0.0154,0.0241,0.2911,0.0313,0.1427,0.0877,0.0264,0.7845,0.5395,0
47.75,14.4911,0.6258,0,0.0152,0.0243,0.2876,0.0312,0.1414,0.0864,0.0265,0.7859,0.5383,0
47.8125,14.4732,0.6244,0,0.0151,0.0245,0.2842,0.0312,0.1402,0.0851,0.0266,0.7873,0.5371,0
47.875,14.4554,0.6231,0,0.015,0.0247,0.2807,0.0311,0.1389,0.0838,0.0267,0.7885,0.5358,0
47.9375,14.4375,0.6219,0,0.0148,0.0249,0.2773,0.0311,0.1377,0.0825,0.0267,0.7897,0.5346,0
48,14.4196,0.6208,0,0.0147,0.0251,0.2739,0.031,0.1364,0.0812,0.0268,0.7909,0.5333,0
48.0625,14.4018,0.6197,0,0.0146,0.0254,0.2706,0.031,0.1352,0.0799,0.0269,0.7919,0.5321,0
48.125,14.3839,0.6187,0,0.0145,0.0256,0.2672,0.0309,0.1339,0.0786,0.027,0.7929,0.5308,0
48.1875,14.3661,0.6178,0,0.0143,0.0258,0.2639,0.0309,0.1327,0.0773,0.0271,0.7938,0.5295,0
48.25,14.3482,0.6169,0,0.0142,0.026,0.2606,0.0308,0.1315,0.076,0.0272,0.7947,0.5283,0
48.3125,14.3304,0.6161,0,0.0141,0.0263,0.2574,0.0308,0.1302,0.0747,0.0273,0.7955,0.527,0
48.375,14.3125,0.6154,0,0.014,0.0265,0.2541,0.0307,0.129,0.0734,0.0274,0.7962,0.5257,0
48.4375,14.2946,0.6148,0,0.0138,0.0268,0.2509,0.0307,0.1278,0.0721,0.0275,0.7968,0.5245,0
48.5,14.2768,0.6142,0,0.0137,0.027,0.2477,0.0306,0.1265,0.0708,0.0276,0.7974,0.5232,0
48.5625,14.2589,0.6138,0,0.0136,0.0272,0.2445,0.0306,0.1253,0.0695,0.0277,0.7977,0.5219,0
48.625,14.2411,0.6136,0,0.0135,0.0275,0.2414,0.0305,0.1241,0.0682,0.0278,0.7979,0.5206,0
48.6875,14.2232,0.6137,0,0.0133,0.0277,0.2383,0.0305,0.1228,0.0669,0.0279,0.7979,0.5193,0
48.75,14.2054,0.6139,0,0.0132,0.028,0.2352,0.0304,0.1216,0.0656,0.028,0.7977,0.5181,0
48.8125,14.1875,0.6143,0,0.0131,0.0282,0.2321,0.0304,0.1204,0.0643,0.0281,0.7972,0.5168,0
48.875,14.1696,0.615,0,0.013,0.0285,0.229,0.0303,0.1192,0.063,0.0282,0.7966,0.5155,0
48.9375,14.1518,0.6158,0,0.0129,0.0287,0.226,0.0303,0.118,0.0617,0.0283,0.7958,0.5142,0
49,14.1339,0.6168,0,0.0127,0.029,0.223,0.0302,0.1167,0.0604,0.0284,0.7948,0.5129,0
49.0625,14.1161,0.618,0,0.0126,0.0293,0.22,0.0302,0.1155,0.0591,0.0285,0.7936,0.5116,0
49.125,14.0982,0.6195,0,0.0125,0.0295,0.2171,0.0301,0.1143,0.0578,0.0286,0.7922,0.5102,0
49.1875,14.0804,0.6211,0,0.0124,0.0298,0.2141,0.0301,0.1131,0.0565,0.0287,0.7905,0.5089,0
49.25,14.0625,0.6229,0,0.0123,0.0301,0.2112,0.03,0.1119,0.0552,0.0288,0.7887,0.5076,0
49.3125,14.0446,0.625,0,0.0122,0.0303,0.2083,0.03,0.1107,0.0539,0.0289,0.7867,0.5063,0
49.375,14.0268,0.6272,0,0.012,0.0306,0.2054,0.0299,0.1095,0.0526,0.029,0.7845,0.505,0
49.4375,14.0089,0.6296,0,0.0119,0.0309,0.2026,0.0299,0.1082,0.0513,0.0291,0.7821,0.5036,0
49.5,13.9911,0.6323,0,0.0118,0.0312,0.1998,0.0298,0.107,0.0499,0.0292,0.7795,0.5023,0
49.5625,13.9743,0.6349,0,0.0117,0.0314,0.1971,0.0298,0.1059,0.0487,0.0293,0.7769,0.5011,0
49.625,13.9587,0.6374,0,0.0116,0.0317,0.1947,0.0297,0.1049,0.0476,0.0294,0.7744,0.4999,0
49.6875,13.9442,0.6399,0,0.0115,0.0319,0.1925,0.0297,0.1039,0.0465,0.0295,0.7719,0.4988,0
49.75,13.9308,0.6424,0,0.0114,0.0321,0.1904,0.0296,0.103,0.0456,0.0296,0.7695,0.4978,0
49.8125,13.9185,0.6448,0,0.0114,0.0323,0.1885,0.0296,0.1021,0.0447,0.0296,0.767,0.4969,0
49.875,13.9074,0.6472,0,0.0113,0.0325,0.1868,0.0296,0.1014,0.0438,0.0297,0.7647,0.496,0
49.9375,13.8973,0.6495,0,0.0112,0.0327,0.1853,0.0295,0.1007,0.0431,0.0298,0.7624,0.4953,0
50,13.8884,0.6518,0,0.0112,0.0328,0.184,0.0295,0.1001,0.0425,0.0298,0.7601,0.4946,0
50.0625,13.8806,0.654,0,0.0111,0.033,0.1828,0.0295,0.0996,0.0419,0.0299,0.7578,0.494,0
50.125,13.8739,0.6562,0,0.0111,0.0331,0.1818,0.0295,0.0992,0.0414,0.0299,0.7557,0.4935,0
50.1875,13.8683,0.6584,0,0.0111,0.0332,0.181,0.0295,0.0988,0.041,0.0299,0.7535,0.4931,0
50.25,13.8638,0.6605,0,0.011,0.0333,0.1803,0.0294,0.0985,0.0407,0.03,0.7514,0.4927,0
50.3125,13.8605,0.6626,0,0.011,0.0333,0.1798,0.0294,0.0983,0.0404,0.03,0.7493,0.4925,0
50.375,13.8583,0.6646,0,0.011,0.0333,0.1795,0.0294,0.0981,0.0403,0.03,0.7473,0.4923,0
50.4375,13.8571,0.6666,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7453,0.4922,0
50.5,13.8571,0.6686,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7434,0.4922,0
50.5625,13.8571,0.6705,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7415,0.4922,0
50.625,13.8571,0.6723,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7396,0.4922,0
50.6875,13.8571,0.6741,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7378,0.4922,0
50.75,13.8571,0.6759,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.736,0.4922,0
50.8125,13.8571,0.6776,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7343,0.4922,0
50.875,13.8571,0.6793,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7326,0.4922,0
50.9375,13.8571,0.681,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.731,0.4922,0
51,13.8571,0.6826,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7294,0.4922,0
51.0625,13.8571,0.6841,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7278,0.4922,0
51.125,13.8571,0.6857,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7263,0.4922,0
51.1875,13.8571,0.6871,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7248,0.4922,0
51.25,13.8571,0.6886,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7234,0.4922,0
51.3125,13.8571,0.6899,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.722,0.4922,0
51.375,13.8571,0.6913,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7207,0.4922,0
51.4375,13.8571,0.6926,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7194,0.4922,0
51.5,13.8571,0.6939,0,0.011,0.0334,0.1793,0.0294,0.098,0.0402,0.03,0.7181,0.4922,0
51.5625,13.8583,0.6951,0,0.011,0.0333,0.1795,0.0294,0.0981,0.0403,0.03,0.7168,0.4923,0
51.625,13.8605,0.6964,0,0.011,0.0333,0.1798,0.0294,0.0983,0.0404,0.03,0.7155,0.4925,0
51.6875,13.8638,0.6977,0,0.011,0.0333,0.1803,0.0294,0.0985,0.0407,0.03,0.7142,0.4927,0
51.75,13.8683,0.699,0,0.0111,0.0332,0.181,0.0295,0.0988,0.041,0.0299,0.7129,0.4931,0
51.8125,13.8739,0.7004,0,0.0111,0.0331,0.1818,0.0295,0.0992,0.0414,0.0299,0.7116,0.4935,0
51.875,13.8806,0.7017,0,0.0111,0.033,0.1828,0.0295,0.0996,0.0419,0.0299,0.7102,0.494,0
51.9375,13.8884,0.7031,0,0.0112,0.0328,0.184,0.0295,0.1001,0.0425,0.0298,0.7089,0.4946,0
52,13.8973,0.7044,0,0.0112,0.0327,0.1853,0.0295,0.1007,0.0431,0.0298,0.7075,0.4953,0
52.0625,13.9074,0.7058,0,0.0113,0.0325,0.1868,0.0296,0.1014,0.0438,0.0297,0.7061,0.496,0
52.125,13.9185,0.7072,0,0.0114,0.0323,0.1885,0.0296,0.1021,0.0447,0.0296,0.7047,0.4969,0
52.1875,13.9308,0.7086,0,0.0114,0.0321,0.1904,0.0296,0.103,0.0456,0.0296,0.7033,0.4978,0
52.25,13.9442,0.7101,0,0.0115,0.0319,0.1925,0.0297,0.1039,0.0465,0.0295,0.7019,0.4988,0
52.3125,13.9587,0.7115,0,0.0116,0.0317,0.1947,0.0297,0.1049,0.0476,0.0294,0.7004,0.4999,0
52.375,13.9743,0.713,0,0.0117,0.0314,0.1971,0.0298,0.1059,0.0487,0.0293,0.699,0.5011,0
52.4375,13.9911,0.7145,0,0.0118,0.0312,0.1998,0.0298,0.107,0.0499,0.0292,0.6975,0.5023,0
52.5,14.0089,0.7159,0,0.0119,0.0309,0.2026,0.0299,0.1082,0.0513,0.0291,0.696,0.5036,0
52.5625,14.0273,0.7175,0,0.012,0.0306,0.2055,0.0299,0.1095,0.0526,0.029,0.6945,0.505,0
52.625,14.0463,0.7191,0,0.0122,0.0303,0.2086,0.03,0.1108,0.054,0.0289,0.6929,0.5064,0
52.6875,14.0658,0.7208,0,0.0123,0.03,0.2117,0.03,0.1121,0.0554,0.0287,0.6912,0.5079,0
52.75,14.0859,0.7225,0,0.0124,0.0297,0.215,0.0301,0.1135,0.0569,0.0286,0.6895,0.5093,0
52.8125,14.1066,0.7242,0,0.0126,0.0294,0.2184,0.0301,0.1149,0.0584,0.0285,0.6877,0.5109,0
52.875,14.1278,0.7261,0,0.0127,0.0291,0.222,0.0302,0.1163,0.0599,0.0284,0.6859,0.5124,0
52.9375,14.1496,0.728,0,0.0128,0.0288,0.2256,0.0303,0.1178,0.0615,0.0283,0.684,0.514,0
53,14.1719,0.7299,0,0.013,0.0285,0.2294,0.0303,0.1193,0.0631,0.0281,0.682,0.5156,0
53.0625,14.1948,0.7319,0,0.0132,0.0281,0.2333,0.0304,0.1209,0.0648,0.028,0.68,0.5173,0
53.125,14.2182,0.734,0,0.0133,0.0278,0.2374,0.0305,0.1225,0.0665,0.0279,0.678,0.519,0
53.1875,14.2422,0.7361,0,0.0135,0.0275,0.2416,0.0305,0.1242,0.0683,0.0278,0.6759,0.5207,0
53.25,14.2667,0.7383,0,0.0136,0.0271,0.2459,0.0306,0.1258,0.07,0.0276,0.6737,0.5225,0
53.3125,14.2919,0.7405,0,0.0138,0.0268,0.2504,0.0307,0.1276,0.0719,0.0275,0.6715,0.5243,0
53.375,14.3175,0.7428,0,0.014,0.0264,0.255,0.0307,0.1293,0.0737,0.0274,0.6692,0.5261,0
53.4375,14.3438,0.7451,0,0.0142,0.0261,0.2598,0.0308,0.1312,0.0757,0.0272,0.6668,0.528,0
53.5,14.3705,0.7475,0,0.0144,0.0258,0.2648,0.0309,0.133,0.0776,0.0271,0.6644,0.5299,0
53.5625,14.3962,0.7498,0,0.0145,0.0254,0.2695,0.031,0.1348,0.0795,0.027,0.6621,0.5317,0
53.625,14.4208,0.752,0,0.0147,0.0251,0.2742,0.031,0.1365,0.0813,0.0268,0.66,0.5334,0
53.6875,14.4442,0.7541,0,0.0149,0.0248,0.2786,0.0311,0.1381,0.083,0.0267,0.6579,0.535,0
53.75,14.4665,0.7562,0,0.0151,0.0246,0.2829,0.0312,0.1397,0.0846,0.0266,0.6559,0.5366,0
