"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","mu_A_rain"
51.0625,14.7411,0.5847,0,0.0171,0.0215,0.3386,0.032,0.159,0.1046,0.0254,0.606,0.5553,0
51.125,14.7589,0.5836,0,0.0173,0.0213,0.3425,0.0321,0.1603,0.1059,0.0253,0.6071,0.5565,0
51.1875,14.7768,0.5825,0,0.0174,0.0212,0.3463,0.0321,0.1616,0.1072,0.0252,0.6081,0.5577,0
51.25,14.7946,0.5815,0,0.0175,0.021,0.3502,0.0322,0.1629,0.1085,0.0251,0.6091,0.5589,0
51.3125,14.8125,0.5805,0,0.0177,0.0208,0.3541,0.0322,0.1641,0.1098,0.0251,0.6101,0.56,0
51.375,14.8304,0.5796,0,0.0178,0.0206,0.358,0.0323,0.1654,0.1111,0.025,0.6111,0.5612,0
51.4375,14.8482,0.5787,0,0.018,0.0205,0.362,0.0323,0.1667,0.1124,0.0249,0.612,0.5624,0
51.5,14.8661,0.5778,0,0.0181,0.0203,0.3659,0.0324,0.168,0.1137,0.0248,0.6128,0.5636,0
51.5625,14.8856,0.577,0,0.0183,0.0201,0.3703,0.0324,0.1694,0.1152,0.0248,0.6136,0.5648,0
51.625,14.9068,0.5763,0,0.0184,0.0199,0.3751,0.0325,0.1709,0.1167,0.0247,0.6143,0.5662,0
51.6875,14.9297,0.5756,0,0.0186,0.0197,0.3803,0.0326,0.1725,0.1184,0.0246,0.615,0.5677,0
51.75,14.9542,0.575,0,0.0188,0.0195,0.3859,0.0326,0.1743,0.1202,0.0245,0.6156,0.5693,0
51.8125,14.9805,0.5745,0,0.019,0.0193,0.392,0.0327,0.1762,0.1221,0.0244,0.6162,0.571,0
51.875,15.0084,0.574,0,0.0193,0.0191,0.3985,0.0328,0.1782,0.1241,0.0243,0.6167,0.5728,0
51.9375,15.0379,0.5735,0,0.0195,0.0188,0.4055,0.0329,0.1803,0.1263,0.0242,0.6171,0.5747,0
52,15.0692,0.5731,0,0.0198,0.0186,0.4129,0.033,0.1826,0.1285,0.0241,0.6175,0.5766,0
52.0625,15.1021,0.5728,0,0.02,0.0183,0.4209,0.0331,0.185,0.1309,0.024,0.6178,0.5787,0
52.125,15.1367,0.5726,0,0.0203,0.018,0.4293,0.0332,0.1875,0.1335,0.0238,0.6181,0.5809,0
52.1875,15.173,0.5724,0,0.0206,0.0178,0.4382,0.0333,0.1901,0.1361,0.0237,0.6183,0.5832,0
52.25,15.2109,0.5722,0,0.021,0.0175,0.4477,0.0334,0.1929,0.1389,0.0236,0.6184,0.5855,0
52.3125,15.2506,0.5721,0,0.0213,0.0172,0.4577,0.0336,0.1958,0.1418,0.0235,0.6185,0.588,0
52.375,15.2919,0.5721,0,0.0217,0.0169,0.4683,0.0337,0.1988,0.1448,0.0233,0.6185,0.5905,0
52.4375,15.3348,0.5721,0,0.022,0.0167,0.4794,0.0338,0.202,0.1479,0.0232,0.6185,0.5931,0
52.5,15.3795,0.5722,0,0.0224,0.0164,0.4911,0.034,0.2053,0.1512,0.0231,0.6184,0.5958,0
52.5625,15.4235,0.5725,0,0.0228,0.0161,0.5029,0.0341,0.2085,0.1544,0.0229,0.6181,0.5984,0
52.625,15.4671,0.573,0,0.0232,0.0159,0.5146,0.0343,0.2118,0.1575,0.0228,0.6177,0.601,0
52.6875,15.51,0.5736,0,0.0236,0.0156,0.5264,0.0344,0.2149,0.1607,0.0227,0.617,0.6036,0
52.75,15.5525,0.5745,0,0.024,0.0154,0.5382,0.0345,0.2181,0.1638,0.0226,0.6162,0.6061,0
52.8125,15.5943,0.5755,0,0.0244,0.0152,0.5499,0.0347,0.2212,0.1668,0.0224,0.6152,0.6085,0
52.875,15.6356,0.5767,0,0.0248,0.015,0.5616,0.0348,0.2243,0.1698,0.0223,0.614,0.6109,0
52.9375,15.6763,0.5781,0,0.0252,0.0148,0.5733,0.0349,0.2273,0.1728,0.0222,0.6126,0.6132,0
53,15.7165,0.5796,0,0.0255,0.0147,0.585,0.0351,0.2303,0.1757,0.0221,0.611,0.6155,0
53.0625,15.7561,0.5814,0,0.0259,0.0145,0.5967,0.0352,0.2333,0.1786,0.022,0.6093,0.6178,0
53.125,15.7952,0.5833,0,0.0263,0.0144,0.6083,0.0353,0.2362,0.1815,0.0219,0.6073,0.62,0
53.1875,15.8337,0.5854,0,0.0267,0.0142,0.6199,0.0355,0.2391,0.1843,0.0218,0.6052,0.6221,0
53.25,15.8717,0.5877,0,0.027,0.0141,0.6314,0.0356,0.242,0.187,0.0218,0.6029,0.6242,0
53.3125,15.909,0.5902,0,0.0274,0.014,0.6429,0.0357,0.2448,0.1898,0.0217,0.6004,0.6263,0
53.375,15.9459,0.5929,0,0.0278,0.0139,0.6543,0.0358,0.2476,0.1925,0.0216,0.5978,0.6283,0
53.4375,15.9821,0.5957,0,0.0281,0.0138,0.6657,0.036,0.2504,0.1951,0.0215,0.5949,0.6303,0
53.5,16.0179,0.5988,0,0.0285,0.0137,0.677,0.0361,0.2531,0.1977,0.0214,0.5919,0.6322,0
53.5625,16.0502,0.6016,0,0.0288,0.0136,0.6873,0.0362,0.2555,0.2001,0.0214,0.5891,0.634,0
53.625,16.0792,0.6042,0,0.0291,0.0135,0.6966,0.0363,0.2577,0.2022,0.0213,0.5865,0.6355,0
53.6875,16.1049,0.6065,0,0.0294,0.0134,0.7049,0.0364,0.2597,0.204,0.0213,0.5842,0.6369,0
53.75,16.1272,0.6086,0,0.0296,0.0134,0.7122,0.0365,0.2614,0.2057,0.0212,0.5821,0.6381,0
53.8125,16.1462,0.6104,0,0.0298,0.0134,0.7184,0.0365,0.2628,0.2071,0.0212,0.5802,0.6391,0
53.875,16.1618,0.612,0,0.0299,0.0133,0.7236,0.0366,0.264,0.2082,0.0211,0.5786,0.6399,0
53.9375,16.1741,0.6134,0,0.0301,0.0133,0.7276,0.0366,0.265,0.2091,0.0211,0.5772,0.6406,0
54,16.183,0.6146,0,0.0302,0.0133,0.7306,0.0366,0.2656,0.2097,0.0211,0.5761,0.641,0
54.0625,16.1886,0.6155,0,0.0302,0.0133,0.7324,0.0367,0.2661,0.2102,0.0211,0.5752,0.6413,0
54.125,16.1908,0.6161,0,0.0302,0.0133,0.7332,0.0367,0.2662,0.2103,0.0211,0.5745,0.6414,0
54.1875,16.1897,0.6165,0,0.0302,0.0133,0.7328,0.0367,0.2662,0.2102,0.0211,0.5741,0.6414,0
54.25,16.1853,0.6167,0,0.0302,0.0133,0.7313,0.0367,0.2658,0.2099,0.0211,0.5739,0.6411,0
54.3125,16.1775,0.6167,0,0.0301,0.0133,0.7287,0.0366,0.2652,0.2093,0.0211,0.574,0.6407,0
54.375,16.1663,0.6164,0,0.03,0.0133,0.725,0.0366,0.2644,0.2085,0.0211,0.5743,0.6401,0
54.4375,16.1518,0.6159,0,0.0298,0.0133,0.7203,0.0365,0.2633,0.2075,0.0212,0.5748,0.6394,0
54.5,16.1339,0.6151,0,0.0296,0.0134,0.7144,0.0365,0.2619,0.2062,0.0212,0.5755,0.6384,0
54.5625,16.1138,0.6143,0,0.0294,0.0134,0.7078,0.0364,0.2604,0.2047,0.0212,0.5764,0.6374,0
54.625,16.0915,0.6134,0,0.0292,0.0135,0.7006,0.0363,0.2587,0.2031,0.0213,0.5773,0.6362,0
54.6875,16.067,0.6124,0,0.029,0.0135,0.6927,0.0363,0.2568,0.2013,0.0213,0.5783,0.6349,0
54.75,16.0402,0.6113,0,0.0287,0.0136,0.6841,0.0362,0.2548,0.1993,0.0214,0.5793,0.6334,0
54.8125,16.0112,0.6102,0,0.0284,0.0137,0.6748,0.0361,0.2526,0.1972,0.0214,0.5805,0.6319,0
54.875,15.9799,0.6089,0,0.0281,0.0138,0.665,0.036,0.2502,0.1949,0.0215,0.5817,0.6302,0
54.9375,15.9464,0.6076,0,0.0278,0.0139,0.6545,0.0358,0.2476,0.1925,0.0216,0.583,0.6284,0
55,15.9107,0.6063,0,0.0274,0.014,0.6434,0.0357,0.2449,0.1899,0.0217,0.5844,0.6264,0
55.0625,15.8728,0.6048,0,0.027,0.0141,0.6317,0.0356,0.2421,0.1871,0.0217,0.5858,0.6243,0
55.125,15.8326,0.6033,0,0.0267,0.0142,0.6195,0.0355,0.239,0.1842,0.0218,0.5874,0.6221,0
55.1875,15.7902,0.6017,0,0.0262,0.0144,0.6068,0.0353,0.2359,0.1811,0.0219,0.589,0.6197,0
55.25,15.7455,0.6,0,0.0258,0.0146,0.5935,0.0352,0.2325,0.1778,0.0221,0.5907,0.6172,0
55.3125,15.6987,0.5982,0,0.0254,0.0147,0.5798,0.035,0.229,0.1744,0.0222,0.5924,0.6145,0
55.375,15.6496,0.5964,0,0.0249,0.015,0.5656,0.0349,0.2253,0.1709,0.0223,0.5943,0.6117,0
55.4375,15.5982,0.5945,0,0.0244,0.0152,0.551,0.0347,0.2215,0.1671,0.0224,0.5962,0.6087,0
55.5,15.5446,0.5925,0,0.0239,0.0155,0.536,0.0345,0.2175,0.1632,0.0226,0.5982,0.6056,0
55.5625,15.4922,0.5906,0,0.0235,0.0157,0.5215,0.0343,0.2136,0.1594,0.0227,0.6001,0.6025,0
55.625,15.4408,0.5887,0,0.023,0.016,0.5075,0.0342,0.2098,0.1556,0.0229,0.6019,0.5995,0
55.6875,15.3906,0.5869,0,0.0225,0.0163,0.4941,0.034,0.2061,0.152,0.023,0.6037,0.5965,0
55.75,15.3415,0.5853,0,0.0221,0.0166,0.4812,0.0339,0.2025,0.1484,0.0232,0.6054,0.5935,0
55.8125,15.2935,0.5837,0,0.0217,0.0169,0.4687,0.0337,0.199,0.1449,0.0233,0.607,0.5906,0
55.875,15.2467,0.5821,0,0.0213,0.0172,0.4567,0.0336,0.1955,0.1415,0.0235,0.6085,0.5877,0
55.9375,15.2009,0.5807,0,0.0209,0.0176,0.4452,0.0334,0.1922,0.1381,0.0236,0.61,0.5849,0
56,15.1562,0.5793,0,0.0205,0.0179,0.4341,0.0333,0.1889,0.1349,0.0238,0.6114,0.5821,0
56.0625,15.1127,0.578,0,0.0201,0.0182,0.4234,0.0331,0.1858,0.1317,0.0239,0.6127,0.5794,0
56.125,15.0703,0.5768,0,0.0198,0.0185,0.4132,0.033,0.1827,0.1286,0.0241,0.6139,0.5767,0
56.1875,15.029,0.5756,0,0.0194,0.0189,0.4034,0.0329,0.1797,0.1256,0.0242,0.615,0.5741,0
56.25,14.9888,0.5746,0,0.0191,0.0192,0.394,0.0328,0.1768,0.1227,0.0244,0.6161,0.5715,0
56.3125,14.9498,0.5736,0,0.0188,0.0196,0.3849,0.0326,0.174,0.1198,0.0245,0.6171,0.569,0
56.375,14.9118,0.5726,0,0.0185,0.0199,0.3762,0.0325,0.1712,0.1171,0.0247,0.618,0.5665,0
56.4375,14.875,0.5718,0,0.0182,0.0202,0.3679,0.0324,0.1686,0.1144,0.0248,0.6188,0.5641,0
56.5,14.8393,0.571,0,0.0179,0.0206,0.36,0.0323,0.166,0.1118,0.025,0.6196,0.5618,0
56.5625,14.8036,0.5704,0,0.0176,0.0209,0.3521,0.0322,0.1635,0.1092,0.0251,0.6203,0.5594,0
56.625,14.7679,0.5697,0,0.0173,0.0212,0.3444,0.0321,0.161,0.1066,0.0252,0.6209,0.5571,0
56.6875,14.7321,0.5692,0,0.017,0.0216,0.3367,0.032,0.1584,0.104,0.0254,0.6215,0.5547,0
56.75,14.6964,0.5687,0,0.0168,0.022,0.3292,0.0319,0.1559,0.1014,0.0256,0.622,0.5523,0
56.8125,14.6607,0.5682,0,0.0165,0.0224,0.3217,0.0318,0.1533,0.0988,0.0257,0.6224,0.5499,0
56.875,14.625,0.5679,0,0.0162,0.0227,0.3144,0.0316,0.1508,0.0962,0.0259,0.6228,0.5475,0
56.9375,14.5893,0.5676,0,0.016,0.0231,0.3071,0.0315,0.1483,0.0936,0.026,0.6231,0.5451,0
57,14.5536,0.5673,0,0.0157,0.0235,0.2999,0.0314,0.1458,0.091,0.0262,0.6233,0.5426,0
57.0625,14.5179,0.5671,0,0.0154,0.024,0.2929,0.0313,0.1433,0.0884,0.0264,0.6235,0.5401,0
57.125,14.4821,0.567,0,0.0152,0.0244,0.2859,0.0312,0.1408,0.0857,0.0265,0.6236,0.5377,0
57.1875,14.4464,0.567,0,0.0149,0.0248,0.279,0.0311,0.1383,0.0831,0.0267,0.6236,0.5352,0
57.25,14.4107,0.567,0,0.0147,0.0253,0.2723,0.031,0.1358,0.0805,0.0269,0.6236,0.5327,0
57.3125,14.375,0.5671,0,0.0144,0.0257,0.2656,0.0309,0.1333,0.0779,0.0271,0.6235,0.5302,0
57.375,14.3393,0.5673,0,0.0141,0.0262,0.259,0.0308,0.1309,0.0753,0.0272,0.6234,0.5277,0
57.4375,14.3036,0.5675,0,0.0139,0.0266,0.2525,0.0307,0.1284,0.0727,0.0274,0.6232,0.5251,0
57.5,14.2679,0.5678,0,0.0136,0.0271,0.2461,0.0306,0.1259,0.0701,0.0276,0.6229,0.5226,0
57.5625,14.2321,0.5679,0,0.0134,0.0276,0.2398,0.0305,0.1235,0.0675,0.0278,0.6227,0.52,0
57.625,14.1964,0.568,0,0.0132,0.0281,0.2336,0.0304,0.121,0.0649,0.028,0.6227,0.5174,0
57.6875,14.1607,0.5679,0,0.0129,0.0286,0.2275,0.0303,0.1186,0.0623,0.0282,0.6227,0.5148,0
57.75,14.125,0.5677,0,0.0127,0.0291,0.2215,0.0302,0.1161,0.0597,0.0284,0.6229,0.5122,0
57.8125,14.0893,0.5674,0,0.0125,0.0297,0.2156,0.0301,0.1137,0.0571,0.0286,0.6232,0.5096,0
57.875,14.0536,0.567,0,0.0122,0.0302,0.2098,0.03,0.1113,0.0545,0.0288,0.6237,0.507,0
57.9375,14.0179,0.5664,0,0.012,0.0308,0.204,0.0299,0.1088,0.0519,0.029,0.6242,0.5043,0
58,13.9821,0.5658,0,0.0118,0.0313,0.1984,0.0298,0.1064,0.0493,0.0292,0.6249,0.5016,0
58.0625,13.9464,0.565,0,0.0115,0.0319,0.1928,0.0297,0.104,0.0467,0.0295,0.6256,0.499,0
58.125,13.9107,0.5641,0,0.0113,0.0325,0.1873,0.0296,0.1016,0.0441,0.0297,0.6266,0.4963,0
58.1875,13.875,0.5631,0,0.0111,0.0331,0.182,0.0295,0.0992,0.0415,0.0299,0.6276,0.4936,0
58.25,13.8393,0.5619,0,0.0109,0.0337,0.1767,0.0294,0.0968,0.0389,0.0301,0.6287,0.4909,0
58.3125,13.8036,0.5607,0,0.0107,0.0343,0.1715,0.0293,0.0945,0.0363,0.0304,0.63,0.4881,0
58.375,13.7679,0.5593,0,0.0104,0.0349,0.1664,0.0292,0.0921,0.0337,0.0306,0.6313,0.4854,0
58.4375,13.7321,0.5578,0,0.0102,0.0355,0.1613,0.0291,0.0897,0.0311,0.0308,0.6328,0.4826,0
58.5,13.6964,0.5562,0,0.01,0.0362,0.1564,0.029,0.0874,0.0285,0.0311,0.6344,0.4799,0
58.5625,13.6607,0.5547,0,0.0098,0.0368,0.1516,0.0289,0.085,0.0259,0.0313,0.6359,0.4771,0
58.625,13.625,0.5534,0,0.0096,0.0375,0.1468,0.0288,0.0827,0.0233,0.0316,0.6372,0.4743,0
58.6875,13.5893,0.5522,0,0.0094,0.0382,0.1421,0.0287,0.0803,0.0207,0.0318,0.6384,0.4715,0
58.75,13.5536,0.5511,0,0.0092,0.0389,0.1375,0.0286,0.078,0.0181,0.0321,0.6395,0.4686,0
58.8125,13.5179,0.5502,0,0.009,0.0396,0.133,0.0285,0.0757,0.0155,0.0323,0.6404,0.4658,0
58.875,13.4821,0.5495,0,0.0088,0.0403,0.1286,0.0284,0.0733,0.0128,0.0326,0.6411,0.4629,0
58.9375,13.4464,0.5489,0,0.0086,0.041,0.1243,0.0283,0.071,0.0102,0.0329,0.6417,0.4601,0
59,13.4107,0.5484,0,0.0084,0.0418,0.12,0.0282,0.0687,0.0076,0.0332,0.6422,0.4572,0
59.0625,13.375,0.5481,0,0.0083,0.0425,0.1159,0.0281,0.0664,0.005,0.0334,0.6425,0.4543,0
59.125,13.3393,0.5479,0,0.0081,0.0433,0.1118,0.028,0.0641,0.0024,0.0337,0.6427,0.4514,0
59.1875,13.3036,0.5478,0,0.0079,0.0441,0.1078,0.0279,0.0619,-2e-04,0.034,0.6428,0.4484,0
59.25,13.2679,0.5479,0,0.0077,0.0449,0.1039,0.0278,0.0596,-0.0028,0.0343,0.6427,0.4455,0
59.3125,13.2321,0.5482,0,0.0075,0.0457,0.1,0.0277,0.0573,-0.0054,0.0346,0.6424,0.4425,0
59.375,13.1964,0.5485,0,0.0074,0.0465,0.0963,0.0276,0.0551,-0.008,0.0349,0.6421,0.4396,0
59.4375,13.1607,0.5491,0,0.0072,0.0473,0.0926,0.0275,0.0528,-0.0106,0.0352,0.6415,0.4366,0
59.5,13.125,0.5497,0,0.007,0.0481,0.089,0.0274,0.0506,-0.0132,0.0355,0.6409,0.4336,0
59.5625,13.0915,0.5502,0,0.0069,0.0489,0.0857,0.0274,0.0485,-0.0156,0.0358,0.6404,0.4308,0
59.625,13.0603,0.5506,0,0.0067,0.0497,0.0826,0.0273,0.0465,-0.0179,0.0361,0.64,0.4281,0
59.6875,13.0313,0.5508,0,0.0066,0.0504,0.0799,0.0272,0.0447,-0.02,0.0363,0.6399,0.4256,0
59.75,13.0045,0.5508,0,0.0065,0.051,0.0774,0.0271,0.043,-0.022,0.0366,0.6398,0.4234,0
59.8125,12.9799,0.5506,0,0.0064,0.0516,0.0751,0.0271,0.0415,-0.0238,0.0368,0.64,0.4212,0
59.875,12.9576,0.5503,0,0.0063,0.0522,0.0731,0.027,0.0401,-0.0254,0.037,0.6403,0.4193,0
59.9375,12.9375,0.5499,0,0.0062,0.0527,0.0713,0.027,0.0389,-0.0269,0.0372,0.6407,0.4176,0
60,12.9196,0.5493,0,0.0061,0.0532,0.0697,0.0269,0.0378,-0.0282,0.0373,0.6413,0.4161,0
60.0625,12.904,0.5485,0,0.006,0.0536,0.0684,0.0269,0.0368,-0.0293,0.0375,0.6421,0.4147,0
60.125,12.8906,0.5476,0,0.006,0.0539,0.0672,0.0268,0.036,-0.0303,0.0376,0.643,0.4135,0
60.1875,12.8795,0.5465,0,0.0059,0.0542,0.0663,0.0268,0.0353,-0.0311,0.0377,0.6441,0.4126,0
60.25,12.8705,0.5452,0,0.0059,0.0544,0.0655,0.0268,0.0348,-0.0317,0.0378,0.6454,0.4118,0
60.3125,12.8638,0.5438,0,0.0058,0.0546,0.0649,0.0268,0.0344,-0.0322,0.0379,0.6468,0.4112,0
60.375,12.8594,0.5422,0,0.0058,0.0547,0.0646,0.0268,0.0341,-0.0326,0.0379,0.6484,0.4108,0
60.4375,12.8571,0.5405,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.6501,0.4106,0
60.5,12.8571,0.5386,0,0.0058,0.0548,0.0644,0.0267,0.0339,-0.0327,0.0379,0.652,0.4106,0
60.5625,12.8583,0.5368,0,0.0058,0.0548,0.0645,0.0267,0.034,-0.0326,0.0379,0.6538,0.4107,0
60.625,12.8605,0.5352,0,0.0058,0.0547,0.0647,0.0268,0.0341,-0.0325,0.0379,0.6554,0.4109,0
60.6875,12.8638,0.5336,0,0.0058,0.0546,0.0649,0.0268,0.0344,-0.0322,0.0379,0.6569,0.4112,0
60.75,12.8683,0.5323,0,0.0059,0.0545,0.0653,0.0268,0.0346,-0.0319,0.0378,0.6583,0.4116,0
60.8125,12.8739,0.531,0,0.0059,0.0544,0.0658,0.0268,0.035,-0.0315,0.0378,0.6595,0.4121,0
60.875,12.8806,0.5299,0,0.0059,0.0542,0.0664,0.0268,0.0354,-0.031,0.0377,0.6606,0.4127,0
60.9375,12.8884,0.5289,0,0.006,0.054,0.067,0.0268,0.0359,-0.0304,0.0376,0.6616,0.4133,0
61,12.8973,0.5281,0,0.006,0.0537,0.0678,0.0268,0.0364,-0.0298,0.0375,0.6624,0.4141,0
61.0625,12.9074,0.5273,0,0.006,0.0535,0.0687,0.0269,0.037,-0.0291,0.0374,0.6632,0.415,0
61.125,12.9185,0.5268,0,0.0061,0.0532,0.0696,0.0269,0.0377,-0.0282,0.0373,0.6637,0.416,0
61.1875,12.9308,0.5263,0,0.0061,0.0529,0.0707,0.0269,0.0385,-0.0273,0.0372,0.6642,0.417,0
61.25,12.9442,0.526,0,0.0062,0.0525,0.0719,0.027,0.0393,-0.0264,0.0371,0.6645,0.4182,0
61.3125,12.9587,0.5258,0,0.0063,0.0522,0.0732,0.027,0.0402,-0.0253,0.037,0.6647,0.4194,0
61.375,12.9743,0.5257,0,0.0063,0.0518,0.0746,0.027,0.0412,-0.0242,0.0368,0.6648,0.4208,0
61.4375,12.9911,0.5257,0,0.0064,0.0514,0.0761,0.0271,0.0422,-0.023,0.0367,0.6647,0.4222,0
61.5,13.0089,0.5259,0,0.0065,0.0509,0.0778,0.0271,0.0433,-0.0216,0.0365,0.6646,0.4237,0
61.5625,13.0273,0.5263,0,0.0066,0.0505,0.0795,0.0272,0.0444,-0.0203,0.0363,0.6642,0.4253,0
61.625,13.0463,0.5267,0,0.0067,0.05,0.0813,0.0272,0.0456,-0.0189,0.0362,0.6638,0.4269,0
61.6875,13.0658,0.5274,0,0.0067,0.0495,0.0832,0.0273,0.0468,-0.0175,0.036,0.6631,0.4286,0
61.75,13.0859,0.5281,0,0.0068,0.0491,0.0851,0.0273,0.0481,-0.016,0.0358,0.6624,0.4303,0
61.8125,13.1066,0.529,0,0.0069,0.0486,0.0871,0.0274,0.0494,-0.0145,0.0356,0.6615,0.432,0
61.875,13.1278,0.5301,0,0.007,0.0481,0.0892,0.0274,0.0507,-0.013,0.0355,0.6605,0.4338,0
61.9375,13.1496,0.5312,0,0.0071,0.0475,0.0914,0.0275,0.0521,-0.0114,0.0353,0.6593,0.4356,0
62,13.1719,0.5326,0,0.0072,0.047,0.0937,0.0276,0.0535,-0.0098,0.0351,0.658,0.4375,0
62.0625,13.1948,0.5341,0,0.0074,0.0465,0.0961,0.0276,0.0549,-0.0081,0.0349,0.6565,0.4394,0
62.125,13.2182,0.5357,0,0.0075,0.046,0.0985,0.0277,0.0564,-0.0064,0.0347,0.6549,0.4414,0
62.1875,13.2422,0.5374,0,0.0076,0.0454,0.1011,0.0277,0.058,-0.0046,0.0345,0.6531,0.4434,0
62.25,13.2667,0.5393,0,0.0077,0.0449,0.1037,0.0278,0.0595,-0.0029,0.0343,0.6512,0.4454,0
62.3125,13.2919,0.5414,0,0.0078,0.0443,0.1065,0.0279,0.0611,-0.001,0.0341,0.6492,0.4475,0
62.375,13.3175,0.5436,0,0.008,0.0438,0.1093,0.0279,0.0627,8e-04,0.0339,0.647,0.4496,0
62.4375,13.3438,0.5459,0,0.0081,0.0432,0.1123,0.028,0.0644,0.0028,0.0337,0.6447,0.4517,0
62.5,13.3705,0.5483,0,0.0082,0.0426,0.1154,0.0281,0.0661,0.0047,0.0335,0.6423,0.4539,0
62.5625,13.3973,0.5507,0,0.0084,0.0421,0.1185,0.0282,0.0679,0.0067,0.0333,0.6399,0.4561,0
62.625,13.4241,0.553,0,0.0085,0.0415,0.1216,0.0282,0.0696,0.0086,0.0331,0.6376,0.4583,0
62.6875,13.4509,0.5552,0,0.0087,0.0409,0.1248,0.0283,0.0713,0.0106,0.0328,0.6354,0.4604,0
62.75,13.4777,0.5573,0,0.0088,0.0404,0.1281,0.0284,0.0731,0.0125,0.0326,0.6334,0.4626,0
62.8125,13.5045,0.5593,0,0.0089,0.0399,0.1314,0.0285,0.0748,0.0145,0.0324,0.6314,0.4647,0
62.875,13.5313,0.5612,0,0.0091,0.0393,0.1347,0.0285,0.0765,0.0164,0.0322,0.6295,0.4668,0
62.9375,13.558,0.563,0,0.0092,0.0388,0.1381,0.0286,0.0783,0.0184,0.0321,0.6277,0.469,0
63,13.5848,0.5647,0,0.0094,0.0383,0.1416,0.0287,0.08,0.0203,0.0319,0.626,0.4711,0
63.0625,13.6116,0.5663,0,0.0095,0.0378,0.145,0.0287,0.0818,0.0223,0.0317,0.6243,0.4732,0
63.125,13.6384,0.5678,0,0.0097,0.0373,0.1486,0.0288,0.0835,0.0242,0.0315,0.6228,0.4753,0
63.1875,13.6652,0.5692,0,0.0098,0.0368,0.1522,0.0289,0.0853,0.0262,0.0313,0.6214,0.4774,0
63.25,13.692,0.5706,0,0.01,0.0363,0.1558,0.029,0.0871,0.0281,0.0311,0.6201,0.4795,0
63.3125,13.7188,0.5718,0,0.0102,0.0358,0.1595,0.029,0.0888,0.0301,0.0309,0.6188,0.4816,0
63.375,13.7455,0.5729,0,0.0103,0.0353,0.1632,0.0291,0.0906,0.032,0.0307,0.6177,0.4837,0
63.4375,13.7723,0.574,0,0.0105,0.0348,0.167,0.0292,0.0924,0.034,0.0306,0.6167,0.4857,0
63.5,13.7991,0.5749,0,0.0106,0.0344,0.1708,0.0293,0.0942,0.036,0.0304,0.6157,0.4878,0
63.5625,13.8265,0.576,0,0.0108,0.0339,0.1748,0.0293,0.096,0.0379,0.0302,0.6147,0.4899,0
63.625,13.8544,0.5771,0,0.011,0.0334,0.1789,0.0294,0.0979,0.04,0.03,0.6135,0.492,0
63.6875,13.8828,0.5783,0,0.0111,0.0329,0.1831,0.0295,0.0998,0.0421,0.0299,0.6123,0.4942,0
63.75,13.9118,0.5796,0,0.0113,0.0325,0.1875,0.0296,0.1017,0.0442,0.0297,0.611,0.4964,0
63.8125,13.9414,0.581,0,0.0115,0.032,0.192,0.0297,0.1037,0.0463,0.0295,0.6096,0.4986,0
63.875,13.9715,0.5825,0,0.0117,0.0315,0.1967,0.0297,0.1057,0.0485,0.0293,0.6081,0.5009,0
63.9375,14.0022,0.5841,0,0.0119,0.031,0.2015,0.0298,0.1078,0.0508,0.0291,0.6066,0.5031,0
64,14.0335,0.5857,0,0.0121,0.0305,0.2065,0.0299,0.1099,0.053,0.0289,0.6049,0.5055,0
64.0625,14.0653,0.5875,0,0.0123,0.03,0.2117,0.03,0.1121,0.0554,0.0287,0.6032,0.5078,0
64.125,14.0977,0.5893,0,0.0125,0.0295,0.217,0.0301,0.1143,0.0577,0.0286,0.6013,0.5102,0
64.1875,14.1306,0.5913,0,0.0127,0.0291,0.2224,0.0302,0.1165,0.0601,0.0284,0.5994,0.5126,0
64.25,14.1641,0.5933,0,0.0129,0.0286,0.2281,0.0303,0.1188,0.0626,0.0282,0.5974,0.5151,0
64.3125,14.1981,0.5954,0,0.0132,0.0281,0.2339,0.0304,0.1211,0.065,0.028,0.5953,0.5175,0
64.375,14.2327,0.5976,0,0.0134,0.0276,0.2399,0.0305,0.1235,0.0676,0.0278,0.5931,0.52,0
64.4375,14.2679,0.5999,0,0.0136,0.0271,0.2461,0.0306,0.1259,0.0701,0.0276,0.5908,0.5226,0
64.5,14.3036,0.6023,0,0.0139,0.0266,0.2525,0.0307,0.1284,0.0727,0.0274,0.5884,0.5251,0
64.5625,14.3387,0.6046,0,0.0141,0.0262,0.2589,0.0308,0.1308,0.0753,0.0272,0.586,0.5276,0
64.625,14.3733,0.6069,0,0.0144,0.0257,0.2653,0.0309,0.1332,0.0778,0.0271,0.5837,0.5301,0
64.6875,14.4074,0.6093,0,0.0146,0.0253,0.2716,0.031,0.1356,0.0803,0.0269,0.5814,0.5325,0
64.75,14.4408,0.6116,0,0.0149,0.0249,0.278,0.0311,0.1379,0.0827,0.0267,0.5791,0.5348,0
64.8125,14.4738,0.6139,0,0.0151,0.0245,0.2843,0.0312,0.1402,0.0851,0.0266,0.5768,0.5371,0
64.875,14.5061,0.6161,0,0.0153,0.0241,0.2906,0.0313,0.1425,0.0875,0.0264,0.5745,0.5393,0
